"DIRECTORIO","SECUENCIA_P","ORDEN","FEX_C"
8466120,1,1,42.2362866115012
8466120,1,2,42.2362866115012
8466120,1,3,42.2362866115012
8466121,1,1,67.1657678639465
8466121,1,2,67.1657678639465
8466121,1,3,67.1657678639465
8466122,1,1,24.5177392257563
8466122,1,2,24.5177392257563
8466123,1,1,35.6902972227592
8466123,1,2,35.6902972227592
8466123,1,3,35.6902972227592
8466124,1,1,24.5177392257563
8466124,1,2,24.5177392257563
8466125,1,1,27.8284524555646
8466125,1,2,27.8284524555646
8466125,1,3,27.8284524555646
8466126,1,1,37.6269940716938
8466127,1,1,30.6600020139936
8466128,1,1,30.6600020139936
8466129,1,1,36.6229539718756
8466129,1,2,36.6229539718756
8466129,1,3,36.6229539718756
8466129,1,4,36.6229539718756
8466130,1,1,24.5985381826755
8466130,1,2,24.5985381826755
8466131,1,1,33.1856537661795
8466131,1,2,33.1856537661795
8466131,1,3,33.1856537661795
8466132,1,1,20.0100789596305
8466132,1,2,20.0100789596305
8466132,1,3,20.0100789596305
8466132,1,4,20.0100789596305
8466132,1,5,20.0100789596305
8466132,1,6,20.0100789596305
8466133,1,1,19.2639379630943
8466133,1,2,19.2639379630943
8466134,1,1,38.4117992493582
8466134,1,2,38.4117992493582
8466134,1,3,38.4117992493582
8466134,1,4,38.4117992493582
8466134,1,5,38.4117992493582
8466135,1,1,26.4603585212365
8466135,1,2,26.4603585212365
8466136,1,1,23.009197598112
8466137,1,1,16.4998790729331
8466137,1,2,16.4998790729331
8466137,1,3,16.4998790729331
8466137,1,4,16.4998790729331
8466138,1,1,30.9281693370753
8466139,1,1,21.0211261283996
8466139,1,2,21.0211261283996
8466139,1,3,21.0211261283996
8466140,1,1,16.4998790729331
8466140,1,2,16.4998790729331
8466141,1,1,31.8644165259254
8466141,1,2,31.8644165259254
8466142,1,1,30.9281693370753
8466143,1,1,19.4324297548827
8466143,1,2,19.4324297548827
8466144,1,1,62.106105121526
8466144,1,2,62.106105121526
8466144,1,3,62.106105121526
8466144,1,4,62.106105121526
8466145,1,1,54.2001951351475
8466146,1,1,35.3595608533702
8466146,1,2,35.3595608533702
8466146,1,3,35.3595608533702
8466147,1,1,20.6248488411664
8466147,1,2,20.6248488411664
8466147,1,3,20.6248488411664
8466148,1,1,26.2764076604995
8466148,1,2,26.2764076604995
8466148,1,3,26.2764076604995
8466149,1,1,38.6602116713441
8466150,1,1,24.0207934226662
8466150,1,2,24.0207934226662
8466151,1,1,26.3049061244908
8466151,1,2,26.3049061244908
8466151,1,3,26.3049061244908
8466152,1,1,66.5433532600025
8466152,1,2,66.5433532600025
8466152,1,3,66.5433532600025
8466153,1,1,40.8634098155491
8466153,1,2,40.8634098155491
8466153,1,3,40.8634098155491
8466154,1,1,49.7292353311109
8466154,1,2,49.7292353311109
8466155,1,1,17.320750527169
8466155,1,2,17.320750527169
8466156,1,1,26.9493393753687
8466156,1,2,26.9493393753687
8466156,1,3,26.9493393753687
8466156,1,4,26.9493393753687
8466157,1,1,17.5152555329134
8466157,1,2,17.5152555329134
8466158,1,1,34.2114066897293
8466159,1,1,17.320750527169
8466159,1,2,17.320750527169
8466162,1,1,14.8720258799329
8466162,1,2,14.8720258799329
8466164,1,1,35.8378696800057
8466164,1,2,35.8378696800057
8466165,1,1,34.2114066897293
8466166,1,1,47.515842624624
8466167,1,1,82.622365999627
8466167,1,2,82.622365999627
8466167,1,3,82.622365999627
8466167,1,4,82.622365999627
8466168,1,1,38.7178371940035
8466169,1,1,56.5602450470137
8466169,1,2,56.5602450470137
8466170,1,1,49.8033599427858
8466170,1,2,49.8033599427858
8466171,1,1,20.6555914999068
8466172,1,1,22.2495046604147
8466172,1,2,22.2495046604147
8466172,1,3,22.2495046604147
8466172,1,4,22.2495046604147
8466172,1,5,22.2495046604147
8466172,1,6,22.2495046604147
8466172,1,7,22.2495046604147
8466173,1,1,38.7178371940035
8466174,1,1,33.1247492263335
8466174,1,2,33.1247492263335
8466175,1,1,47.515842624624
8471588,1,1,41.5621503659632
8471588,1,2,41.5621503659632
8471588,1,3,41.5621503659632
8471588,1,4,41.5621503659632
8471589,1,1,43.360156108118
8471590,1,1,26.3347516011318
8471590,1,2,26.3347516011318
8471590,1,3,26.3347516011318
8471590,1,4,26.3347516011318
8471591,1,1,28.088057251657
8471591,1,2,28.088057251657
8471591,1,3,28.088057251657
8471592,1,1,16.4998790729331
8471592,1,2,16.4998790729331
8471593,1,1,24.6206927428219
8471593,1,2,24.6206927428219
8471594,1,1,28.088057251657
8471594,1,2,28.088057251657
8471594,1,3,28.088057251657
8471595,1,1,32.6907278524393
8471595,1,2,32.6907278524393
8471595,1,3,32.6907278524393
8471596,1,1,16.4998790729331
8471597,1,1,45.9980865383231
8471597,1,2,45.9980865383231
8471597,1,3,45.9980865383231
8471597,1,4,45.9980865383231
8471597,1,5,45.9980865383231
8471598,1,1,23.009197598112
8471599,1,1,19.216634738133
8471599,1,2,19.216634738133
8471600,1,1,34.4952192427059
8471600,1,2,34.4952192427059
8471600,1,3,34.4952192427059
8471600,1,4,34.4952192427059
8471601,1,1,19.216634738133
8471601,1,2,19.216634738133
8471602,1,1,24.5112894084277
8471602,1,2,24.5112894084277
8471602,1,3,24.5112894084277
8471602,1,4,24.5112894084277
8471603,1,1,29.2395669293147
8471603,1,2,29.2395669293147
8471604,1,1,30.9281693370753
8471605,1,1,32.6907278524393
8471605,1,2,32.6907278524393
8471605,1,3,32.6907278524393
8471606,1,1,29.8763450562131
8471606,1,2,29.8763450562131
8471606,1,3,29.8763450562131
8471606,1,4,29.8763450562131
8471607,1,1,26.4603585212365
8471607,1,2,26.4603585212365
8471608,1,1,28.1299243007402
8471608,1,2,28.1299243007402
8471608,1,3,28.1299243007402
8471609,1,1,30.9742697552028
8471610,1,1,19.2452783635211
8471610,1,2,19.2452783635211
8471611,1,1,24.6573914629324
8471611,1,2,24.6573914629324
8471612,1,1,38.0126740996992
8471613,1,1,30.9742697552028
8471614,1,1,38.0126740996992
8471615,1,1,30.9742697552028
8471616,1,1,39.8198552000063
8471616,1,2,39.8198552000063
8471617,1,1,19.2452783635211
8471617,1,2,19.2452783635211
8471618,1,1,22.4909572500375
8471618,1,2,22.4909572500375
8471618,1,3,22.4909572500375
8471619,1,1,29.0908400803135
8471620,1,1,31.855884160005
8471620,1,2,31.855884160005
8471621,1,1,16.8602337744404
8471621,1,2,16.8602337744404
8471621,1,3,16.8602337744404
8471623,1,1,31.855884160005
8471623,1,2,31.855884160005
8471624,1,1,30.4101392797594
8471626,1,1,18.4347954251619
8471627,1,1,33.1751833594509
8471627,1,2,33.1751833594509
8471628,1,1,30.4101392797594
8471629,1,1,24.7794158041622
8471630,1,1,13.2195785599403
8471631,1,1,26.1915643815762
8471631,1,2,26.1915643815762
8471631,1,3,26.1915643815762
8471632,1,1,15.3962226908169
8471632,1,2,15.3962226908169
8471633,1,1,42.6512258507644
8471633,1,2,42.6512258507644
8471633,1,3,42.6512258507644
8471634,1,1,22.5039394405922
8471634,1,2,22.5039394405922
8471634,1,3,22.5039394405922
8471635,1,1,15.3962226908169
8471635,1,2,15.3962226908169
8471636,1,1,15.5691160292563
8471636,1,2,15.5691160292563
8471637,1,1,32.6502289247125
8471637,1,2,32.6502289247125
8471637,1,3,32.6502289247125
8471639,1,1,21.2233019605401
8471639,1,2,21.2233019605401
8471639,1,3,21.2233019605401
8471639,1,4,21.2233019605401
8471639,1,5,21.2233019605401
8471639,1,6,21.2233019605401
8471641,1,1,30.4101392797594
8477312,1,1,26.4603585212365
8477312,1,2,26.4603585212365
8477313,1,1,62.6346850050251
8477316,1,1,14.8720258799329
8477317,1,1,34.2114066897293
8477318,1,1,14.8720258799329
8477319,1,1,14.8720258799329
8477320,1,1,19.4613950365704
8477320,1,2,19.4613950365704
8477321,1,1,19.2452783635211
8477321,1,2,19.2452783635211
8477322,1,1,19.2452783635211
8477322,1,2,19.2452783635211
8477323,1,1,30.9742697552028
8477324,1,1,29.2831503773558
8477324,1,2,29.2831503773558
8477325,1,1,32.7394554769703
8477325,1,2,32.7394554769703
8477325,1,3,32.7394554769703
8477326,1,1,29.2831503773558
8477326,1,2,29.2831503773558
8477327,1,1,30.9742697552028
8477328,1,1,38.0126740996992
8477329,1,1,46.2336325904195
8477329,1,2,46.2336325904195
8477329,1,3,46.2336325904195
8477329,1,4,46.2336325904195
8477330,1,1,39.6388170749183
8477330,1,2,39.6388170749183
8477331,1,1,109.809020918349
8477331,1,2,109.809020918349
8477331,1,3,109.809020918349
8477332,1,1,96.8788223159854
8477332,1,2,96.8788223159854
8477332,1,3,96.8788223159854
8477332,1,4,96.8788223159854
8477333,1,1,82.0155430546861
8477333,1,2,82.0155430546861
8477334,1,1,51.1840544490579
8477334,1,2,51.1840544490579
8477335,1,1,69.1187681489626
8477335,1,2,69.1187681489626
8477335,1,3,69.1187681489626
8477336,1,1,34.0348712062689
8477337,1,1,78.2933562562814
8477338,1,1,34.0348712062689
8477339,1,1,78.2933562562814
8481887,1,1,77.1548704900034
8481887,1,2,77.1548704900034
8481887,1,3,77.1548704900034
8481887,1,4,77.1548704900034
8481887,1,5,77.1548704900034
8481888,1,1,38.325002517492
8481889,1,1,37.021622166309
8481889,1,2,37.021622166309
8481889,1,3,37.021622166309
8481889,1,4,37.021622166309
8481890,1,1,32.7886625259931
8481890,1,2,32.7886625259931
8481891,1,1,38.325002517492
8481892,1,1,55.9863796873572
8481892,1,2,55.9863796873572
8481893,1,1,37.021622166309
8481893,1,2,37.021622166309
8481893,1,3,37.021622166309
8481893,1,4,37.021622166309
8481894,1,1,42.601548911994
8481894,1,2,42.601548911994
8481895,1,1,25.660904518342
8481896,1,1,18.4014162010355
8481896,1,2,18.4014162010355
8481896,1,3,18.4014162010355
8481896,1,4,18.4014162010355
8481897,1,1,48.3572198050973
8481898,1,1,21.6719302084811
8481898,1,2,21.6719302084811
8481899,1,1,40.9564432930314
8481899,1,2,40.9564432930314
8481899,1,3,40.9564432930314
8481900,1,1,50.6363718778811
8481900,1,2,50.6363718778811
8481900,1,3,50.6363718778811
8481901,1,1,57.2233655810557
8481901,1,2,57.2233655810557
8481901,1,3,57.2233655810557
8481901,1,4,57.2233655810557
8481902,1,1,57.5653379911602
8481902,1,2,57.5653379911602
8481903,1,1,21.0301899440406
8481903,1,2,21.0301899440406
8481903,1,3,21.0301899440406
8481904,1,1,84.1207597761623
8481904,1,2,84.1207597761623
8481904,1,3,84.1207597761623
8481904,1,4,84.1207597761623
8481904,1,5,84.1207597761623
8481904,1,6,84.1207597761623
8481904,1,7,84.1207597761623
8481905,1,1,21.0301899440406
8481905,1,2,21.0301899440406
8481906,1,1,31.7110536599346
8481906,1,2,31.7110536599346
8481907,1,1,31.7110536599346
8481907,1,2,31.7110536599346
8481908,1,1,62.6346850050251
8481909,1,1,48.2507727562102
8481909,1,2,48.2507727562102
8481910,1,1,62.6346850050251
8481911,1,1,27.2278969650151
8481911,1,2,27.2278969650151
8481911,1,3,27.2278969650151
8481912,1,1,28.9937399040034
8481912,1,2,28.9937399040034
8481913,1,1,59.9173712490939
8481914,1,1,71.5523948800029
8481915,1,1,27.2278969650151
8481916,1,1,63.182025850177
8481916,1,2,63.182025850177
8481916,1,3,63.182025850177
8481917,1,1,46.3505656868799
8481917,1,2,46.3505656868799
8481917,1,3,46.3505656868799
8481918,1,1,40.6287635349124
8481918,1,2,40.6287635349124
8481920,1,1,62.6346850050251
8481921,1,1,53.9458359508653
8481921,1,2,53.9458359508653
8481921,1,3,53.9458359508653
8481922,1,1,75.5761118261456
8481922,1,2,75.5761118261456
8481922,1,3,75.5761118261456
8481922,1,4,75.5761118261456
8481922,1,5,75.5761118261456
8481923,1,1,46.3505656868799
8481923,1,2,46.3505656868799
8481923,1,3,46.3505656868799
8481924,1,1,62.6346850050251
8481925,1,1,31.7110536599346
8481925,1,2,31.7110536599346
8483052,1,1,44.7891037498858
8483052,1,2,44.7891037498858
8483889,1,1,21.0807570081762
8483889,1,2,21.0807570081762
8483890,1,1,71.2135189854847
8483890,1,2,71.2135189854847
8483890,1,3,71.2135189854847
8483890,1,4,71.2135189854847
8483890,1,5,71.2135189854847
8483892,1,1,61.5872489830881
8483892,1,2,61.5872489830881
8483893,1,1,29.3267480209622
8483895,1,1,44.967213056137
8483895,1,2,44.967213056137
8483895,1,3,44.967213056137
8483895,1,4,44.967213056137
8483896,1,1,19.050014029348
8483896,1,2,19.050014029348
8483897,1,1,24.4740203561785
8483897,1,2,24.4740203561785
8483897,1,3,24.4740203561785
8483897,1,4,24.4740203561785
8483898,1,1,19.2639379630943
8483898,1,2,19.2639379630943
8483899,1,1,30.6600020139936
8483900,1,1,36.6390170619701
8483900,1,2,36.6390170619701
8483900,1,3,36.6390170619701
8483900,1,4,36.6390170619701
8483901,1,1,29.6172977330472
8483901,1,2,29.6172977330472
8483901,1,3,29.6172977330472
8483901,1,4,29.6172977330472
8483902,1,1,26.2309300207945
8483902,1,2,26.2309300207945
8483903,1,1,31.5881313314094
8483903,1,2,31.5881313314094
8483905,1,1,57.0048423817985
8483905,1,2,57.0048423817985
8483905,1,3,57.0048423817985
8483905,1,4,57.0048423817985
8483906,1,1,65.4272576036818
8483906,1,2,65.4272576036818
8483906,1,3,65.4272576036818
8483906,1,4,65.4272576036818
8483906,1,5,65.4272576036818
8483906,1,6,65.4272576036818
8483908,1,1,22.8096929051929
8483909,1,1,19.2639379630943
8483909,1,2,19.2639379630943
8483910,1,1,19.2639379630943
8483910,1,2,19.2639379630943
8483911,1,1,27.8284524555646
8483911,1,2,27.8284524555646
8483911,1,3,27.8284524555646
8483912,1,1,16.3568144009205
8483912,1,2,16.3568144009205
8483912,1,3,16.3568144009205
8483913,1,1,18.1742382232449
8483914,1,1,23.1794004420715
8483914,1,2,23.1794004420715
8483914,1,3,23.1794004420715
8483915,1,1,18.1742382232449
8483915,1,2,18.1742382232449
8483916,1,1,47.749513006159
8483916,1,2,47.749513006159
8483916,1,3,47.749513006159
8483916,1,4,47.749513006159
8483916,1,5,47.749513006159
8483917,1,1,49.7478229553237
8483917,1,2,49.7478229553237
8483918,1,1,32.9081085922747
8483918,1,2,32.9081085922747
8483918,1,3,32.9081085922747
8483918,1,4,32.9081085922747
8483919,1,1,49.7478229553237
8483919,1,2,49.7478229553237
8483920,1,1,21.1666822548311
8483920,1,2,21.1666822548311
8483921,1,1,30.9281693370753
8483922,1,1,29.2395669293147
8483922,1,2,29.2395669293147
8483923,1,1,19.216634738133
8483923,1,2,19.216634738133
8483924,1,1,24.6206927428219
8483924,1,2,24.6206927428219
8483925,1,1,19.216634738133
8483925,1,2,19.216634738133
8483926,1,1,45.1646474983846
8483926,1,2,45.1646474983846
8483927,1,1,16.4998790729331
8483927,1,2,16.4998790729331
8483928,1,1,29.9315509988272
8483928,1,2,29.9315509988272
8483928,1,3,29.9315509988272
8483928,1,4,29.9315509988272
8483929,1,1,37.9560981034291
8483930,1,1,30.9281693370753
8483931,1,1,38.0947858571282
8483931,1,2,38.0947858571282
8483931,1,3,38.0947858571282
8483932,1,1,23.009197598112
8483933,1,1,19.4324297548827
8483933,1,2,19.4324297548827
8483934,1,1,37.9560981034291
8483935,1,1,43.360156108118
8483936,1,1,37.9560981034291
8483937,1,1,37.9560981034291
8483938,1,1,32.6907278524393
8483938,1,2,32.6907278524393
8483938,1,3,32.6907278524393
8483939,1,1,37.9560981034291
8483940,1,1,29.2395669293147
8483940,1,2,29.2395669293147
8483941,1,1,22.1916523166392
8483941,1,2,22.1916523166392
8483942,1,1,68.5853479778105
8483942,1,2,68.5853479778105
8483942,1,3,68.5853479778105
8483942,1,4,68.5853479778105
8483943,1,1,34.6888030986584
8483943,1,2,34.6888030986584
8483943,1,3,34.6888030986584
8483944,1,1,59.9173712490939
8483945,1,1,37.9694941205225
8483946,1,1,27.2278969650151
8483947,1,1,76.180618241796
8483947,1,2,76.180618241796
8483947,1,3,76.180618241796
8483947,1,4,76.180618241796
8483948,1,1,74.5408468552582
8483948,1,2,74.5408468552582
8483948,1,3,74.5408468552582
8483948,1,4,74.5408468552582
8483948,1,5,74.5408468552582
8483948,1,6,74.5408468552582
8483949,1,1,27.2278969650151
8483950,1,1,51.0372836251779
8483951,1,1,62.6346850050251
8483952,1,1,28.9937399040034
8483952,1,2,28.9937399040034
8483953,1,1,37.9694941205225
8483954,1,1,40.6287635349124
8483954,1,2,40.6287635349124
8483955,1,1,51.0372836251779
8483956,1,1,51.0372836251779
8483957,1,1,71.5523948800029
8483958,1,1,68.5853479778105
8483958,1,2,68.5853479778105
8483958,1,3,68.5853479778105
8483958,1,4,68.5853479778105
8483959,1,1,71.5523948800029
8483960,1,1,49.3015761682913
8483960,1,2,49.3015761682913
8483960,1,3,49.3015761682913
8483960,1,4,49.3015761682913
8483961,1,1,32.0671559353304
8483961,1,2,32.0671559353304
8485992,1,1,60.2629260818593
8485992,1,2,60.2629260818593
8485992,1,3,60.2629260818593
8485993,1,1,65.9663791520903
8485993,1,2,65.9663791520903
8485993,1,3,65.9663791520903
8485994,1,1,19.2639379630943
8485994,1,2,19.2639379630943
8485995,1,1,19.2639379630943
8485995,1,2,19.2639379630943
8485996,1,1,32.4072780018439
8485996,1,2,32.4072780018439
8485996,1,3,32.4072780018439
8485997,1,1,29.1454778008827
8485997,1,2,29.1454778008827
8485998,1,1,47.5533872518224
8485998,1,2,47.5533872518224
8485998,1,3,47.5533872518224
8485998,1,4,47.5533872518224
8485998,1,5,47.5533872518224
8485999,1,1,32.4072780018439
8485999,1,2,32.4072780018439
8485999,1,3,32.4072780018439
8486000,1,1,27.114247071895
8486000,1,2,27.114247071895
8486001,1,1,19.050014029348
8486001,1,2,19.050014029348
8486002,1,1,37.9558021551713
8486002,1,2,37.9558021551713
8486002,1,3,37.9558021551713
8486003,1,1,28.9860408862423
8486003,1,2,28.9860408862423
8486004,1,1,34.1961232793265
8486004,1,2,34.1961232793265
8486004,1,3,34.1961232793265
8486004,1,4,34.1961232793265
8486006,1,1,52.7731033216722
8486006,1,2,52.7731033216722
8486006,1,3,52.7731033216722
8486007,1,1,30.6600020139936
8486008,1,1,16.4998790729331
8486009,1,1,19.4324297548827
8486009,1,2,19.4324297548827
8486010,1,1,37.9560981034291
8486011,1,1,37.9560981034291
8486012,1,1,45.1646474983846
8486012,1,2,45.1646474983846
8486013,1,1,37.9560981034291
8486014,1,1,16.4998790729331
8486014,1,2,16.4998790729331
8486015,1,1,19.216634738133
8486015,1,2,19.216634738133
8486016,1,1,16.4998790729331
8486016,1,2,16.4998790729331
8486016,1,3,16.4998790729331
8486016,1,4,16.4998790729331
8486017,1,1,19.4324297548827
8486017,1,2,19.4324297548827
8486018,1,1,19.4324297548827
8486018,1,2,19.4324297548827
8486019,1,1,37.9560981034291
8486020,1,1,37.9560981034291
8486021,1,1,26.4603585212365
8486021,1,2,26.4603585212365
8486022,1,1,30.9281693370753
8486023,1,1,30.9281693370753
8486024,1,1,32.6907278524393
8486024,1,2,32.6907278524393
8486024,1,3,32.6907278524393
8486025,1,1,16.4998790729331
8486026,1,1,31.6970400321903
8486026,1,2,31.6970400321903
8486026,1,3,31.6970400321903
8486026,1,4,31.6970400321903
8486026,1,5,31.6970400321903
8486027,1,1,28.3038522684067
8486027,1,2,28.3038522684067
8486027,1,3,28.3038522684067
8486028,1,1,34.2114066897293
8487389,1,1,21.4312657830165
8487389,1,2,21.4312657830165
8487390,1,1,36.6988521775389
8487390,1,2,36.6988521775389
8487390,1,3,36.6988521775389
8487391,1,1,34.4925022657428
8487392,1,1,42.9841953823087
8487393,1,1,44.7730406597913
8487393,1,2,44.7730406597913
8487394,1,1,39.4158393491764
8487394,1,2,39.4158393491764
8487395,1,1,26.2309300207945
8487395,1,2,26.2309300207945
8487396,1,1,41.2017795181549
8487396,1,2,41.2017795181549
8487396,1,3,41.2017795181549
8487396,1,4,41.2017795181549
8487397,1,1,16.3568144009205
8487398,1,1,37.6269940716938
8487399,1,1,19.050014029348
8487399,1,2,19.050014029348
8487400,1,1,39.4158393491764
8487400,1,2,39.4158393491764
8487401,1,1,44.7891037498858
8487401,1,2,44.7891037498858
8487402,1,1,37.6269940716938
8487403,1,1,36.6068908817811
8487403,1,2,36.6068908817811
8487403,1,3,36.6068908817811
8487403,1,4,36.6068908817811
8487404,1,1,16.3568144009205
8487404,1,2,16.3568144009205
8487405,1,1,17.417622191229
8487405,1,2,17.417622191229
8487406,1,1,37.6269940716938
8487407,1,1,19.2639379630943
8487407,1,2,19.2639379630943
8487408,1,1,44.7730406597913
8487408,1,2,44.7730406597913
8487409,1,1,19.2639379630943
8487409,1,2,19.2639379630943
8487410,1,1,58.1303046322872
8487410,1,2,58.1303046322872
8487410,1,3,58.1303046322872
8487411,1,1,44.7730406597913
8487411,1,2,44.7730406597913
8487412,1,1,58.1303046322872
8487412,1,2,58.1303046322872
8487412,1,3,58.1303046322872
8487413,1,1,33.1856537661795
8487413,1,2,33.1856537661795
8487413,1,3,33.1856537661795
8487414,1,1,20.8388593068306
8487414,1,2,20.8388593068306
8487414,1,3,20.8388593068306
8487415,1,1,19.050014029348
8487415,1,2,19.050014029348
8487416,1,1,19.050014029348
8487416,1,2,19.050014029348
8487417,1,1,42.9841953823087
8487418,1,1,27.8284524555646
8487418,1,2,27.8284524555646
8487418,1,3,27.8284524555646
8487419,1,1,19.2639379630943
8487419,1,2,19.2639379630943
8487420,1,1,20.8388593068306
8487420,1,2,20.8388593068306
