"DIRECTORIO","SECUENCIA_P","SECUENCIA_ENCUESTA","P5010","P8526","P8530","REGION","DEPARTAMENTO","PERSONAS","FEX_C","logro_educativo","analfabetismo","inasistencia_escolar","rezago_escolar","atencion_integral","trabajo_infantil","aseguramiento_salud","barreras_acceso_salud","desempleo_larga_duracion","empleo_formal","acueducto","alcantarillado","pisos","paredes","hacinamiento","IPM","POBRE","FEXP","PERIODO","P1075","P1077S21","P1077S22","P1077S23"
8458398,1,1,1,2,4,3,5,1,185.814578237999,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.28,0,185.814578237999,20250731,2,2,2,2
8458399,1,2,1,3,3,3,5,2,148.835029609752,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.28,0,297.670059219504,NA,NA,NA,NA,NA
8458406,1,4,3,3,3,3,5,4,310.258961955355,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.18,0,1241.03584782142,NA,NA,NA,NA,NA
8458407,1,2,2,2,3,3,5,2,192.794946736737,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.34,1,385.589893473474,NA,NA,NA,NA,NA
8458408,1,3,2,2,3,3,5,3,254.497379811408,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.18,0,763.492139434224,NA,NA,NA,NA,NA
8458409,1,5,3,6,3,3,5,5,500.992375122831,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.18,0,2504.96187561415,NA,NA,NA,NA,NA
8458410,1,1,1,2,3,3,5,1,132.297804097558,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.14,0,132.297804097558,20250731,1,2,2,2
8458411,1,1,1,2,6,3,5,1,165.168513989332,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.28,0,165.168513989332,20250731,2,2,2,2
8458412,1,6,2,2,10,3,5,6,430.770099688187,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0.29,0,2584.62059812912,NA,NA,NA,NA,NA
8458413,1,4,2,2,3,3,5,4,359.481418775571,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,1437.92567510228,NA,NA,NA,NA,NA
8458414,1,1,1,2,3,3,5,1,119.068023687802,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24,0,119.068023687802,20250731,2,2,2,2
8458415,1,3,1,2,3,3,5,3,148.799288814516,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,446.397866443548,NA,NA,NA,NA,NA
8458416,1,5,2,2,3,3,5,5,450.893137610548,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,2254.46568805274,NA,NA,NA,NA,NA
8458417,1,4,3,2,3,3,5,4,259.722036704656,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,1038.88814681862,NA,NA,NA,NA,NA
8458418,1,5,2,2,10,3,5,5,408.995316416578,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,2044.97658208289,NA,NA,NA,NA,NA
8458419,1,2,2,6,10,3,5,2,119.068023687802,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.32,0,238.136047375604,NA,NA,NA,NA,NA
8458420,1,2,1,2,3,3,5,2,240.133558875741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,480.267117751482,NA,NA,NA,NA,NA
8458421,1,3,1,2,3,3,5,3,168.240140419314,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,504.720421257942,NA,NA,NA,NA,NA
8458422,1,2,1,1,1,3,5,2,62.7223079236953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.444615847391,NA,NA,NA,NA,NA
8458423,1,1,1,5,3,3,5,1,105.364504158505,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,105.364504158505,20250731,2,2,2,2
8458424,1,2,2,2,2,3,5,2,122.987992544957,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,245.975985089914,NA,NA,NA,NA,NA
8458425,1,2,2,2,2,3,5,2,159.633168036994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,319.266336073988,NA,NA,NA,NA,NA
8458426,1,1,1,5,2,3,5,1,84.3955799644626,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,84.3955799644626,20250731,2,2,2,2
8458427,1,3,2,2,2,3,5,3,148.757830487532,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,446.273491462596,NA,NA,NA,NA,NA
8458428,1,2,2,5,2,3,5,2,159.633168036994,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.34,1,319.266336073988,NA,NA,NA,NA,NA
8458429,1,5,2,2,2,3,5,5,299.358711736662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15,0,1496.79355868331,NA,NA,NA,NA,NA
8458430,1,3,2,2,2,3,5,3,185.692658629733,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.35,1,557.077975889199,NA,NA,NA,NA,NA
8458432,1,3,2,2,2,3,5,3,155.943761717499,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0,467.831285152497,NA,NA,NA,NA,NA
8458433,1,3,2,2,2,3,5,3,84.3955799644626,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0,253.186739893388,NA,NA,NA,NA,NA
8458435,1,3,2,1,2,3,5,3,160.675645757333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.026937271999,NA,NA,NA,NA,NA
8458436,1,2,2,2,2,3,5,2,259.299724802194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.599449604388,NA,NA,NA,NA,NA
8458437,1,1,1,1,2,3,5,1,261.297967409192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,261.297967409192,20250731,2,2,2,2
8458439,1,2,1,1,2,3,5,2,259.299724802194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.599449604388,NA,NA,NA,NA,NA
8458440,1,4,3,1,2,3,5,4,260.187184776809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1040.74873910724,NA,NA,NA,NA,NA
8458441,1,1,1,1,2,3,5,1,205.471332870542,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.14,0,205.471332870542,20250731,1,2,2,2
8458442,1,2,1,1,2,3,5,2,259.299724802194,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,518.599449604388,NA,NA,NA,NA,NA
8458443,1,3,3,1,2,3,5,3,150.554668669965,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25,0,451.664006009895,NA,NA,NA,NA,NA
8458444,1,1,1,1,2,3,5,1,205.471332870542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.471332870542,20250731,1,2,2,2
8458445,1,6,2,1,2,3,5,6,514.285565408444,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3085.71339245066,NA,NA,NA,NA,NA
8458446,1,5,2,1,2,3,5,5,244.956674220628,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,1224.78337110314,NA,NA,NA,NA,NA
8458447,1,3,3,1,2,3,5,3,144.567075386497,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.34,1,433.701226159491,NA,NA,NA,NA,NA
8458448,1,1,1,2,5,4,27,1,80.8007308881326,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.14,0,80.8007308881326,20250731,1,1,2,2
8458449,1,1,1,1,1,4,27,1,92.4400978742106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,92.4400978742106,20250731,2,2,1,2
8458450,1,2,1,1,1,4,27,2,71.8736428395267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.747285679053,NA,NA,NA,NA,NA
8458451,1,1,1,2,5,4,27,1,93.1299493508838,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,93.1299493508838,20250731,1,2,2,2
8458452,1,1,1,1,1,4,27,1,54.8411006385428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8411006385428,20250731,1,2,1,2
8458453,1,7,1,6,6,4,27,7,40.8527291200442,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.37,1,285.969103840309,NA,NA,NA,NA,NA
8458454,1,5,1,6,6,4,27,5,36.139277622055,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.47,1,180.696388110275,NA,NA,NA,NA,NA
8458455,1,5,1,6,6,4,27,5,55.7514593497049,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.57,1,278.757296748524,NA,NA,NA,NA,NA
8458456,1,3,1,6,6,4,27,3,73.9540274136694,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.32,0,221.862082241008,NA,NA,NA,NA,NA
8458457,1,6,1,6,6,4,27,6,66.8334120045357,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.51,1,401.000472027214,NA,NA,NA,NA,NA
8458458,1,3,1,6,6,4,27,3,81.6320999126691,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0.52,1,244.896299738007,NA,NA,NA,NA,NA
8458459,1,3,1,6,6,4,27,3,70.683062073006,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0.57,1,212.049186219018,NA,NA,NA,NA,NA
8458460,1,7,1,6,5,4,27,7,35.0747545074881,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0.47,1,245.523281552417,NA,NA,NA,NA,NA
8458461,1,3,1,6,5,4,27,3,54.2329534366909,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0.42,1,162.698860310073,NA,NA,NA,NA,NA
8458462,1,5,1,6,5,4,27,5,48.9929259575655,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0.47,1,244.964629787827,NA,NA,NA,NA,NA
8458463,1,6,1,6,5,4,27,6,49.6600183585252,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.41,1,297.960110151151,NA,NA,NA,NA,NA
8458464,1,6,1,6,5,4,27,6,59.2856135602611,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0.61,1,355.713681361567,NA,NA,NA,NA,NA
8458465,1,4,1,6,5,4,27,4,46.0745137534089,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0.36,1,184.298055013636,NA,NA,NA,NA,NA
8458466,1,5,1,6,5,4,27,5,35.5173661536406,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.31,0,177.586830768203,NA,NA,NA,NA,NA
8458467,1,4,1,6,5,4,27,4,69.1698292814893,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0.31,0,276.679317125957,NA,NA,NA,NA,NA
8458468,1,3,1,6,5,4,27,3,43.2836720667191,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0.57,1,129.851016200157,NA,NA,NA,NA,NA
8458469,1,1,1,6,5,4,27,1,53.5922943619568,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0.42,1,53.5922943619568,20250731,2,2,2,2
8458470,1,1,1,6,5,4,27,1,97.9028163804409,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.22,0,97.9028163804409,20250731,2,2,2,2
8458471,1,4,1,6,5,4,27,4,56.2281600010847,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0.51,1,224.912640004339,NA,NA,NA,NA,NA
8458472,1,3,1,6,5,4,27,3,70.683062073006,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0.47,1,212.049186219018,NA,NA,NA,NA,NA
8458473,1,3,1,6,5,4,27,3,31.5824437857452,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0.47,1,94.7473313572356,NA,NA,NA,NA,NA
8458474,1,4,2,2,5,4,27,4,41.3076613151083,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.29,0,165.230645260433,NA,NA,NA,NA,NA
8458475,1,5,3,5,5,4,27,5,46.7237884406133,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,233.618942203066,NA,NA,NA,NA,NA
8458476,1,2,1,6,5,4,27,2,42.6158024671686,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,85.2316049343372,NA,NA,NA,NA,NA
8458477,1,4,2,6,5,4,27,4,33.3459964506593,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,133.383985802637,NA,NA,NA,NA,NA
8458478,1,2,2,5,5,4,27,2,25.1986645291171,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.48,1,50.3973290582342,NA,NA,NA,NA,NA
8458479,1,3,2,6,5,4,27,3,55.2257124168783,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,165.677137250635,NA,NA,NA,NA,NA
8458480,1,4,2,2,5,4,27,4,30.1580448822289,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,120.632179528916,NA,NA,NA,NA,NA
8458481,1,1,1,5,5,4,27,1,30.0058925174589,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,30.0058925174589,20250731,2,2,2,2
8458482,1,2,1,5,5,4,27,2,37.9629872850205,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,75.925974570041,NA,NA,NA,NA,NA
8458483,1,2,1,6,5,4,27,2,20.9034432447344,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,41.8068864894688,NA,NA,NA,NA,NA
8458484,1,5,4,6,5,4,27,5,25.3273870442044,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,126.636935221022,NA,NA,NA,NA,NA
8458485,1,2,2,5,5,4,27,2,37.9629872850205,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.18,0,75.925974570041,NA,NA,NA,NA,NA
8458486,1,6,5,6,5,4,27,6,12.1337286219781,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,72.8023717318686,NA,NA,NA,NA,NA
8458487,1,2,1,2,5,4,27,2,29.2425349293606,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,58.4850698587212,NA,NA,NA,NA,NA
8458488,1,3,2,5,5,4,27,3,33.6887933214109,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,101.066379964233,NA,NA,NA,NA,NA
8458489,1,2,1,6,5,4,27,2,29.2425349293606,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,58.4850698587212,NA,NA,NA,NA,NA
8458490,1,5,3,5,5,4,27,5,22.3003150586771,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,111.501575293385,NA,NA,NA,NA,NA
8458491,1,3,2,2,5,4,27,3,36.3869236746988,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.34,1,109.160771024096,NA,NA,NA,NA,NA
8458492,1,4,3,6,5,4,27,4,43.634437860765,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,174.53775144306,NA,NA,NA,NA,NA
8458493,1,2,1,5,5,4,27,2,30.46305699397,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,60.92611398794,NA,NA,NA,NA,NA
8458494,1,2,2,2,5,4,27,2,17.8066992759653,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,35.6133985519306,NA,NA,NA,NA,NA
8458495,1,2,1,6,5,4,27,2,30.46305699397,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.48,1,60.92611398794,NA,NA,NA,NA,NA
8458496,1,6,4,5,5,4,27,6,35.5881002194367,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,213.52860131662,NA,NA,NA,NA,NA
8458497,1,6,2,6,5,4,27,6,19.3293443603072,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.23,0,115.976066161843,NA,NA,NA,NA,NA
8458498,1,2,2,5,5,4,27,2,38.3169117238422,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.28,0,76.6338234476844,NA,NA,NA,NA,NA
8458500,1,4,2,6,5,4,27,4,29.2070690621968,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,116.828276248787,NA,NA,NA,NA,NA
8458501,1,2,1,5,5,4,27,2,24.370445595176,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,48.740891190352,NA,NA,NA,NA,NA
8458502,1,3,2,2,5,4,27,3,30.574648588208,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,91.723945764624,NA,NA,NA,NA,NA
8458503,1,4,2,2,5,4,27,4,33.0461290520867,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.24,0,132.184516208347,NA,NA,NA,NA,NA
8458504,1,3,2,2,5,4,27,3,25.1056887577612,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.29,0,75.3170662732836,NA,NA,NA,NA,NA
8458505,1,1,1,2,5,4,27,1,36.2355490710407,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,36.2355490710407,20250731,2,2,1,2
8458506,1,7,3,5,5,4,27,7,33.005986945868,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.33,0,231.041908621076,NA,NA,NA,NA,NA
8458507,1,2,1,5,5,4,27,2,24.370445595176,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,48.740891190352,NA,NA,NA,NA,NA
8458508,1,2,1,6,5,4,27,2,24.370445595176,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,48.740891190352,NA,NA,NA,NA,NA
8458509,1,5,3,6,5,4,27,5,24.8199564921386,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,124.099782460693,NA,NA,NA,NA,NA
8458510,1,4,2,2,5,4,27,4,25.5915455542322,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,102.366182216929,NA,NA,NA,NA,NA
8458511,1,5,2,6,5,4,27,5,27.3896102133383,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.43,1,136.948051066692,NA,NA,NA,NA,NA
8458512,1,4,2,6,5,4,27,4,38.7276284320582,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,154.910513728233,NA,NA,NA,NA,NA
8458513,1,5,3,2,5,4,27,5,42.5656248343953,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,212.828124171976,NA,NA,NA,NA,NA
8458514,1,5,2,5,5,4,27,5,39.783261953802,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0.48,1,198.91630976901,NA,NA,NA,NA,NA
8458515,1,4,2,2,5,4,27,4,33.8208190033515,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,135.283276013406,NA,NA,NA,NA,NA
8458516,1,7,4,2,5,4,27,7,31.9392543100169,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.19,0,223.574780170118,NA,NA,NA,NA,NA
8458517,1,2,1,5,5,4,27,2,42.6158024671686,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,85.2316049343372,NA,NA,NA,NA,NA
8458518,1,5,3,2,5,4,27,5,32.4987496395884,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.19,0,162.493748197942,NA,NA,NA,NA,NA
8458519,1,1,1,6,5,4,27,1,43.0719864918969,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.38,1,43.0719864918969,20250731,2,2,2,2
8458520,1,2,1,2,5,4,27,2,20.9034432447344,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.34,1,41.8068864894688,NA,NA,NA,NA,NA
8458521,1,3,2,2,5,4,27,3,99.376012969098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,298.128038907294,NA,NA,NA,NA,NA
8458522,1,3,2,2,5,4,27,3,89.4439457358031,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.19,0,268.331837207409,NA,NA,NA,NA,NA
8458523,1,2,2,2,5,4,27,2,85.4309696246755,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,170.861939249351,NA,NA,NA,NA,NA
8458524,1,2,2,2,5,4,27,2,85.4309696246755,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,170.861939249351,NA,NA,NA,NA,NA
8458525,1,2,2,2,5,4,27,2,61.7670451420014,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.19,0,123.534090284003,NA,NA,NA,NA,NA
8458526,1,1,1,2,5,4,27,1,110.953203029671,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,110.953203029671,20250731,1,2,2,2
8458527,1,4,3,2,5,4,27,4,94.1818589075226,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,376.72743563009,NA,NA,NA,NA,NA
8458528,1,3,2,2,5,4,27,3,97.712950901765,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,293.138852705295,NA,NA,NA,NA,NA
8458529,1,4,3,2,5,4,27,4,41.7288129790734,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,166.915251916294,NA,NA,NA,NA,NA
8458530,1,2,2,2,5,4,27,2,56.1104056594208,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,112.220811318842,NA,NA,NA,NA,NA
8458531,1,2,2,4,5,4,27,2,38.5023958814407,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,77.0047917628814,NA,NA,NA,NA,NA
8458533,1,2,2,4,5,4,27,2,49.4136361136011,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0.39,1,98.8272722272022,NA,NA,NA,NA,NA
8458534,1,3,2,2,5,4,27,3,85.3905479186679,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,256.171643756004,NA,NA,NA,NA,NA
8458535,1,2,1,2,5,4,27,2,100.56729543885,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,201.1345908777,NA,NA,NA,NA,NA
8458536,1,3,2,2,5,4,27,3,57.3123237348952,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.34,1,171.936971204686,NA,NA,NA,NA,NA
8458537,1,2,2,2,5,4,27,2,109.316885535621,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,218.633771071242,NA,NA,NA,NA,NA
8458538,1,4,2,2,5,4,27,4,38.9612487853293,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,155.844995141317,NA,NA,NA,NA,NA
8458539,1,2,1,2,5,4,27,2,57.6092807518536,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,115.218561503707,NA,NA,NA,NA,NA
8458540,1,2,2,2,5,4,27,2,28.6338916659237,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,57.2677833318474,NA,NA,NA,NA,NA
8458541,1,3,2,2,5,4,27,3,43.5050173383508,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,130.515052015052,NA,NA,NA,NA,NA
8458542,1,1,1,2,5,4,27,1,48.58889202175,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,48.58889202175,20250731,1,2,2,2
8458543,1,3,2,2,5,4,27,3,54.4162575705112,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.24,0,163.248772711534,NA,NA,NA,NA,NA
8458544,1,4,2,2,5,4,27,4,54.7664470131935,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,219.065788052774,NA,NA,NA,NA,NA
8458545,1,2,2,2,5,4,27,2,69.0082664027632,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,138.016532805526,NA,NA,NA,NA,NA
8458546,1,3,1,2,5,4,27,3,64.0840574511754,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,192.252172353526,NA,NA,NA,NA,NA
8458547,1,3,2,1,5,4,27,3,64.1167032805718,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,192.350109841715,NA,NA,NA,NA,NA
8458548,1,4,3,1,5,4,27,4,56.5530165709969,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.19,0,226.212066283988,NA,NA,NA,NA,NA
8458549,1,2,2,1,5,4,27,2,109.316885535621,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,218.633771071242,NA,NA,NA,NA,NA
8458550,1,1,1,1,5,4,27,1,55.8742103772417,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,55.8742103772417,20250731,1,2,2,2
8458551,1,4,3,3,5,4,27,4,109.059646041487,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.13,0,436.238584165948,NA,NA,NA,NA,NA
8458552,1,4,3,3,5,4,27,4,133.559077927961,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.13,0,534.236311711844,NA,NA,NA,NA,NA
8458553,1,3,3,3,5,4,27,3,78.3351135741892,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.18,0,235.005340722568,NA,NA,NA,NA,NA
8458554,1,2,2,3,5,4,27,2,71.0446810470266,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.08,0,142.089362094053,NA,NA,NA,NA,NA
8458555,1,2,1,2,5,4,27,2,62.4800923132042,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.24,0,124.960184626408,NA,NA,NA,NA,NA
8458556,1,1,1,2,5,4,27,1,56.6477462914741,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,56.6477462914741,20250731,1,2,2,2
8458557,1,2,2,2,5,4,27,2,72.3380146996819,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,144.676029399364,NA,NA,NA,NA,NA
8458558,1,3,2,2,5,4,27,3,81.4153708114597,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,244.246112434379,NA,NA,NA,NA,NA
8458559,1,5,3,1,5,4,27,5,43.380235794664,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0.29,0,216.90117897332,NA,NA,NA,NA,NA
8458560,1,2,2,1,5,4,27,2,57.6092807518536,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.09,0,115.218561503707,NA,NA,NA,NA,NA
8458561,1,2,1,1,5,4,27,2,86.4723299363943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.04,0,172.944659872789,NA,NA,NA,NA,NA
8458562,1,3,2,3,5,4,27,3,58.5941349355703,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.23,0,175.782404806711,NA,NA,NA,NA,NA
8458563,1,3,3,3,5,4,27,3,67.0496438966999,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.28,0,201.1489316901,NA,NA,NA,NA,NA
8458564,1,3,2,2,5,4,27,3,74.0108878596733,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,222.03266357902,NA,NA,NA,NA,NA
8458565,1,2,1,2,5,4,27,2,53.5915134786601,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,107.18302695732,NA,NA,NA,NA,NA
8458566,1,3,3,2,5,4,27,3,42.2927264188163,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14,0,126.878179256449,NA,NA,NA,NA,NA
8458567,1,3,2,2,5,4,27,3,73.3473971566506,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24,0,220.042191469952,NA,NA,NA,NA,NA
8458568,1,1,1,2,5,4,27,1,47.9254013187273,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.34,1,47.9254013187273,20250731,1,2,2,2
8458569,1,4,3,2,5,4,27,4,35.1718167240315,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0.24,0,140.687266896126,NA,NA,NA,NA,NA
