DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
8392835,3,1,1,1,4,2,2
8392837,3,1,1,1,4,1,2
8392838,1,1,1,1,6,2,2
8392839,1,1,1,5,4,1,1
8392840,3,1,1,1,6,1,1
8392841,4,1,1,1,4,1,1
8392842,4,1,1,1,4,1,2
8392843,2,1,1,1,4,1,1
8392844,3,1,1,1,6,2,1
8392845,2,1,1,1,6,1,1
8392846,2,1,1,1,6,1,1
8392847,1,1,1,1,6,1,1
8392848,3,1,1,1,4,1,2
8392849,4,1,1,1,4,1,1
8392850,4,1,1,1,4,1,1
8392851,1,1,1,1,4,1,1
8392852,4,1,1,1,6,1,1
8392853,5,1,3,4,7,2,2
8392854,6,1,3,4,7,2,2
8392855,3,1,3,4,7,2,2
8392856,5,1,3,4,7,2,2
8392857,2,1,3,4,7,2,2
8392858,4,1,3,4,7,2,2
8392859,3,1,3,4,7,2,2
8392860,9,1,3,4,7,2,2
8392861,2,1,3,4,7,2,2
8392862,5,1,3,4,7,2,2
8392863,4,1,3,4,7,2,2
8392864,2,1,3,4,7,2,2
8392865,2,1,3,4,7,2,2
8392866,4,1,3,4,7,2,2
8392867,2,1,3,4,7,2,2
8392868,3,1,3,4,7,2,2
8392869,2,1,3,4,7,2,2
8392870,3,1,3,4,7,2,2
8392871,2,1,3,4,7,2,2
8392872,2,1,3,3,6,2,2
8392874,6,1,3,4,7,2,2
8392875,1,1,3,1,4,2,2
8392876,3,1,3,4,7,2,2
8392877,3,1,3,4,7,2,2
8392878,3,1,3,4,7,2,2
8392879,3,1,3,4,7,2,2
8392882,4,1,2,1,6,2,1
8392883,4,1,2,1,4,2,1
8392884,3,1,2,1,6,2,1
8392885,2,1,2,1,6,2,1
8392886,2,1,2,1,6,2,1
8392887,4,1,2,1,6,2,1
8392888,3,1,2,1,6,2,1
8392889,1,1,2,1,6,2,1
8392890,1,1,2,1,6,2,1
8392891,4,1,3,1,6,2,1
8392892,1,1,3,1,7,2,1
8392893,3,1,3,1,6,2,1
8392894,6,1,3,3,7,2,1
8392895,2,1,3,9,7,2,1
8392896,5,1,3,1,7,2,1
8392897,1,1,3,1,7,2,1
8392898,3,1,3,1,6,2,1
8392899,2,1,3,1,6,2,1
8392900,4,1,3,1,6,2,1
8392901,2,1,1,1,4,1,1
8392902,2,1,1,5,6,1,1
8392903,5,1,1,1,6,1,1
8392904,2,1,1,1,6,1,1
8392905,4,1,1,1,6,1,1
8392906,8,1,1,1,4,1,1
8392907,1,1,1,1,6,1,1
8392908,2,1,1,1,4,1,1
8392909,7,1,1,1,6,1,1
8392910,5,1,1,1,4,1,1
8392911,2,1,1,1,4,1,1
8392912,4,1,1,1,4,1,1
8392913,3,1,1,1,4,1,1
8392914,1,1,1,1,4,1,1
8392915,3,1,1,1,4,1,1
8392917,2,1,1,1,4,1,1
8392918,4,1,1,1,6,1,1
8392919,4,1,1,1,6,1,1
8392920,1,1,1,1,4,1,1
8392921,5,1,1,1,6,1,1
8392922,4,1,1,1,6,1,1
8392923,6,1,1,1,6,1,1
8392924,2,1,1,1,4,1,1
8392925,5,1,1,1,4,1,1
8392926,5,1,1,1,6,1,1
8392927,10,1,2,1,6,2,1
8392928,2,1,2,3,7,2,1
8392929,2,1,2,3,7,2,1
8392930,3,1,2,1,6,2,1
8392931,4,1,2,1,7,2,1
8392932,1,1,2,1,6,2,1
8392933,9,1,2,1,6,2,1
8392934,2,1,2,1,6,2,1
8392935,7,1,2,5,7,2,1
8392936,4,1,2,5,7,2,1
8392937,5,1,2,5,7,2,1
8392938,5,1,2,1,6,2,1
8392939,5,1,2,5,6,2,1
8392940,4,1,2,1,6,2,1
8392941,3,1,2,4,7,2,1
8392942,5,1,1,5,7,2,1
8392943,4,1,1,1,6,2,1
8392944,4,1,1,1,7,2,1
8392945,5,1,1,1,6,2,1
8392946,4,1,1,1,6,2,1
8392947,2,1,1,1,6,2,1
8392948,3,1,1,1,7,2,1
8392949,3,1,1,1,6,2,1
8392950,4,1,1,1,4,1,1
8392951,5,1,1,1,4,1,1
8392952,2,1,1,1,4,1,1
8392953,2,1,1,1,4,1,1
8392954,3,1,1,1,6,1,1
8392955,3,1,1,1,4,1,1
8392956,4,1,1,1,4,1,1
8392957,4,1,1,1,6,1,1
8392958,6,1,1,1,6,1,1
8392959,5,1,1,1,4,1,1
8392960,7,1,1,1,4,1,1
8392961,4,1,1,1,4,1,1
8392962,1,1,1,1,4,1,1
8392963,5,1,1,1,4,1,1
8392964,3,1,1,1,4,1,1
8392965,3,1,1,1,4,1,1
8392966,5,1,1,1,4,1,1
8392967,3,1,1,1,4,1,1
8392968,2,1,1,1,4,1,1
8392969,4,1,1,1,4,1,1
8392970,3,1,1,1,4,1,1
8392971,1,1,2,1,6,2,1
8392972,1,1,2,1,6,2,1
8392973,3,1,2,1,6,2,1
8392975,4,1,2,3,6,2,2
8392976,2,1,2,1,6,2,2
8392978,3,1,2,1,6,2,1
8392979,3,1,2,1,6,2,2
8392980,2,1,1,1,6,1,1
8392981,1,1,1,1,6,1,1
8392982,4,1,1,1,6,1,1
8392983,2,1,1,1,4,1,1
8392984,6,1,1,1,6,1,1
8392985,3,1,1,1,6,1,1
8392986,4,1,1,1,6,1,1
8392987,4,1,1,1,6,1,1
8392988,2,1,1,1,4,1,1
8392989,3,1,1,1,6,1,1
8392990,4,1,1,1,6,1,1
8392991,1,1,1,1,6,1,1
8392993,4,1,1,1,6,1,1
8392994,4,1,1,1,6,1,1
8392995,4,1,1,1,6,1,1
8392996,4,1,1,1,6,1,1
8392997,3,1,1,1,6,1,1
8392998,3,1,1,1,6,1,1
8392999,4,1,1,1,6,1,1
8393000,4,1,2,1,6,2,1
8393001,1,1,1,1,4,2,1
8393002,4,1,3,5,7,2,1
8393003,2,1,3,5,7,2,1
8393004,2,1,3,5,6,2,1
8393005,3,1,3,3,6,2,1
8393006,2,1,3,3,7,2,1
8393007,5,1,3,5,7,2,1
8393009,5,1,3,3,7,2,1
8393011,6,1,3,5,7,2,1
8393012,1,1,3,1,6,2,1
8393013,3,1,3,1,6,2,1
8393014,5,1,3,1,7,2,1
8393015,3,1,3,5,7,2,1
8393016,4,1,3,4,7,2,1
8393017,1,1,3,8,7,2,1
8393018,2,1,3,1,6,2,1
8393019,3,1,3,4,7,2,1
8393020,4,1,3,3,7,2,1
8393021,4,1,3,3,7,2,1
8393022,5,1,3,1,6,2,1
8393024,3,1,3,1,7,2,1
8393025,1,1,3,3,6,2,1
8393026,2,1,3,8,6,2,1
8393028,5,1,3,1,6,2,1
8393029,2,1,3,5,6,2,1
8393030,1,1,3,8,7,2,1
8393031,2,1,3,3,7,2,1
8393032,4,1,2,1,6,2,2
8393033,3,1,2,1,6,2,2
8393034,2,1,2,3,7,2,2
8393035,3,1,2,1,6,2,2
8393036,5,1,2,1,7,2,2
8393037,4,1,2,1,7,2,2
8393038,8,1,2,5,7,2,2
8393039,3,1,2,1,6,2,2
8393040,5,1,2,1,7,2,2
8393041,1,1,2,1,7,2,2
8393042,6,1,1,1,6,1,1
8393043,4,1,1,1,4,1,1
8393044,3,1,1,1,6,1,1
8393045,5,1,1,1,6,1,1
8393046,1,1,2,4,7,2,1
8393047,1,1,3,1,6,2,1
8393048,4,1,3,1,6,2,2
8393049,1,1,3,1,4,2,2
8393050,1,1,3,1,4,2,1
8393051,1,1,3,1,4,2,2
8393052,1,1,3,1,4,2,1
8393053,2,1,3,1,6,2,2
8393054,3,1,2,1,4,1,1
8393055,7,1,2,1,6,1,1
8393056,3,1,2,1,4,1,1
8393057,3,1,2,1,6,1,1
8393058,4,1,2,1,6,1,1
8393059,2,1,2,1,7,1,1
8393060,6,1,2,1,6,1,1
8393061,1,1,2,1,6,1,1
8393062,1,1,2,1,6,1,1
8393063,2,1,3,1,6,2,1
8393064,3,1,3,1,7,2,1
8393065,6,1,3,1,7,2,1
8393066,1,1,3,3,7,2,1
8393067,1,1,3,9,7,2,1
8393068,4,1,3,1,6,2,1
8393070,2,1,3,1,6,2,1
8393071,1,1,3,1,4,2,1
8393072,2,1,2,1,7,2,1
8393073,5,1,2,1,6,2,1
8393074,3,1,2,1,6,2,1
8393075,2,1,2,3,6,2,1
8393077,1,1,2,1,6,2,1
8393079,1,1,2,1,6,2,1
8393080,2,1,3,1,6,2,2
8393082,2,1,3,1,6,2,2
8393083,1,1,3,1,6,2,2
8393084,1,1,3,1,6,2,2
8393085,4,1,3,1,6,2,2
8393086,3,1,3,5,7,2,2
8393087,5,1,3,3,7,2,2
8393092,3,1,1,1,4,1,1
8393093,4,1,1,1,4,1,1
8393094,2,1,1,1,4,1,1
8393095,2,1,1,1,6,1,1
8393098,1,1,1,1,6,1,1
8393102,3,1,3,5,7,2,1
8393103,4,1,3,1,6,2,1
8393106,3,1,3,5,7,2,1
8393107,3,1,3,5,4,2,1
8393108,3,1,3,1,6,2,1
8393109,3,1,3,5,7,2,1
8393112,1,1,3,1,1,2,2
8393113,2,1,3,5,6,2,2
8393114,1,1,3,1,7,2,2
8393115,1,1,3,1,7,2,2
8393117,4,1,1,1,6,1,1
8393118,7,1,1,1,6,1,1
8393119,2,1,1,1,6,1,1
8393120,2,1,3,5,7,2,2
8393121,1,1,3,5,6,2,2
8393122,2,1,3,5,7,2,2
8393125,2,1,1,1,4,1,1
8393129,3,1,1,1,4,1,1
8393130,1,1,1,1,6,1,1
8393132,6,1,1,1,4,1,1
8393133,1,1,1,1,6,1,1
8393137,4,1,1,1,6,1,1
8393139,2,1,1,1,1,1,1
8393140,2,1,1,1,6,1,1
8393141,5,1,2,4,7,1,1
8393143,5,1,1,1,4,1,1
8393144,3,1,1,1,4,1,1
8393145,1,1,1,1,4,1,1
8393146,2,1,1,1,4,1,1
8393147,1,1,1,1,4,1,1
8393148,2,1,1,1,2,1,1
8393149,1,1,1,1,4,1,1
8393150,3,1,1,1,4,1,1
8393151,2,1,1,1,2,1,1
8393152,1,1,1,1,4,1,1
8393153,3,1,1,1,4,1,1
8393154,2,1,1,1,4,1,1
8393155,4,1,1,1,4,1,1
8393156,4,1,1,1,4,1,1
8393159,5,1,1,1,4,1,1
8393161,2,1,1,1,4,1,1
8393163,2,1,1,1,4,1,1
8393166,1,1,1,1,4,1,1
8393167,4,1,1,1,4,1,1
8393168,4,1,1,1,4,1,1
8393169,4,1,1,1,4,1,1
8393171,3,1,1,1,4,1,1
8393172,3,1,1,1,5,1,1
8393173,2,1,1,1,1,1,1
8393174,4,1,1,1,4,1,1
8393175,1,1,1,1,4,1,1
8393177,2,1,1,1,4,1,1
8393178,2,1,1,1,4,1,1
8393180,2,1,1,1,4,1,1
8393181,2,1,1,1,4,1,1
8393182,1,1,1,1,4,1,1
8393184,1,1,1,1,4,1,1
8393185,2,1,1,1,4,1,1
8393186,1,1,1,1,4,1,1
8393187,1,1,1,1,4,1,1
8393188,3,1,1,1,4,1,1
8393189,1,1,1,1,4,1,1
8393190,2,1,1,1,4,1,1
8393191,2,1,1,1,4,1,1
8393193,1,1,1,2,4,1,1
8393195,2,1,1,1,4,1,1
8393196,2,1,1,1,4,1,1
8393197,2,1,1,1,4,1,1
8393198,2,1,1,1,4,1,1
8393199,3,1,1,1,4,1,1
8393200,2,1,1,1,4,1,1
8393201,5,1,1,1,4,1,1
8393202,2,1,1,1,3,1,1
8393204,2,1,1,1,4,1,1
8393205,2,1,1,1,4,1,1
8393206,4,1,1,1,1,1,1
8393207,2,1,1,1,4,1,1
8393208,1,1,1,1,4,1,1
8393209,1,1,1,1,4,1,1
8393211,3,1,1,1,4,1,1
8393212,3,1,1,1,4,1,1
8393213,3,1,1,1,4,1,1
8393214,2,1,1,1,4,1,1
8393217,1,1,1,1,4,1,1
8393218,1,1,1,1,4,1,1
8393219,4,1,1,1,4,1,1
8393220,1,1,1,1,4,1,1
8393221,2,1,1,1,4,1,1
8393223,2,1,1,1,4,1,1
8393224,2,1,1,1,4,1,1
8393227,2,1,1,1,4,1,1
8393228,2,1,1,1,4,1,1
8393229,2,1,1,1,4,1,1
8393230,4,1,1,1,4,1,1
8393231,1,1,1,1,4,1,1
8393232,3,1,1,1,4,1,1
8393233,1,1,1,1,4,1,1
8393234,4,1,1,1,4,1,1
8393235,3,1,1,1,4,1,1
8393236,4,1,1,1,4,1,1
8393238,1,1,1,1,4,1,1
8393241,1,1,1,1,4,1,1
8393242,5,1,1,1,4,1,1
8393243,4,1,1,1,4,1,1
8393244,2,1,1,1,4,1,1
8393245,1,1,1,1,4,1,1
8393246,3,1,1,1,4,1,1
8393247,1,1,1,1,4,1,1
8393248,1,1,1,1,4,1,1
8393249,1,1,1,1,4,1,1
8393250,2,1,1,1,4,1,1
8393251,3,1,1,1,4,1,1
8393252,2,1,1,1,4,1,1
8393253,1,1,1,1,4,1,1
8393254,3,1,1,1,4,1,1
8393255,3,1,1,1,4,1,1
8393256,3,1,1,1,6,1,1
8393257,2,1,1,1,4,1,1
8393258,4,1,1,1,4,1,1
8393259,4,1,1,1,4,1,1
8393260,3,1,1,1,2,1,1
8393261,1,1,1,1,4,1,1
8393262,1,1,1,1,2,1,1
8393263,1,1,1,1,2,1,1
8393265,3,1,1,1,4,1,1
8393267,1,1,3,1,4,2,2
8393270,3,1,3,1,4,2,1
8393271,2,1,3,1,6,2,1
8393281,1,1,3,1,6,2,1
8393282,3,1,3,1,6,2,1
8393284,1,1,3,1,4,2,1
8393285,2,1,3,1,6,2,1
8393288,1,1,1,1,4,1,1
8393289,2,1,1,1,4,1,1
8393291,2,1,1,1,4,1,1
8393292,3,1,1,1,4,1,1
8393293,2,1,1,1,4,1,1
8393294,1,1,1,1,4,1,1
8393295,2,1,1,1,4,1,1
8393296,3,1,1,1,4,1,1
8393297,1,1,1,1,4,1,1
8393298,3,1,1,1,4,1,1
8393299,1,1,1,1,4,1,1
8393300,4,1,1,1,4,1,1
8393302,3,1,1,1,4,1,1
8393303,1,1,1,1,4,1,1
8393304,2,1,1,1,4,1,1
8393305,2,1,1,1,4,1,1
8393306,4,1,1,1,4,1,1
8393310,3,1,1,1,4,1,1
8393311,1,1,1,1,4,1,1
8393312,2,1,1,1,4,1,1
8393313,1,1,1,1,4,1,1
8393314,3,1,1,1,4,1,1
8393316,2,1,1,1,4,1,1
8393318,1,1,1,1,4,1,1
8393319,2,1,1,1,4,1,1
8393320,2,1,1,1,4,1,1
8393321,2,1,3,1,4,2,1
8393322,2,1,3,1,4,2,1
8393323,2,1,3,1,4,2,1
8393324,2,1,3,1,4,2,1
8393325,1,1,3,1,4,2,1
8393327,3,1,3,1,4,2,1
8393328,2,1,3,1,4,2,1
8393329,3,1,3,1,4,2,1
8393330,1,1,3,1,4,2,1
8393331,2,1,3,1,4,2,1
8393332,2,1,3,1,4,2,1
8393333,2,1,1,1,4,1,1
8393335,4,1,1,1,4,1,1
8393336,3,1,1,1,4,1,1
8393337,2,1,1,1,4,1,1
8393338,3,1,1,1,4,1,1
8393339,2,1,1,1,4,1,1
8393340,2,1,1,1,4,1,1
8393341,1,1,1,1,4,1,1
8393342,1,1,1,1,4,1,1
8393345,1,1,3,6,6,2,1
8393346,1,1,3,9,7,2,1
8393347,2,1,3,1,4,2,1
8393349,2,1,3,1,4,2,1
8393350,2,1,3,1,4,2,1
8393351,2,1,3,1,6,2,1
8393354,3,1,3,1,4,2,1
8393355,2,1,3,1,6,2,1
8393358,3,1,3,1,6,2,1
8393359,4,1,3,1,4,2,1
8393360,2,1,3,6,4,2,1
8393361,3,1,3,1,4,2,1
8393362,2,1,3,1,4,2,1
8393363,1,1,3,6,6,2,1
8393364,4,1,3,1,4,2,1
8393365,4,1,3,1,4,2,1
8393366,1,1,3,1,6,2,1
8393367,1,1,3,1,6,2,1
8393369,4,1,3,1,6,2,1
8393370,2,1,3,1,4,2,1
8393372,1,1,3,1,6,2,1
8393373,1,1,3,1,6,2,1
8393375,5,1,3,1,6,2,1
8393376,1,1,3,1,4,1,1
8393379,4,1,3,1,6,2,1
8393380,2,1,3,6,6,2,1
8393381,1,1,3,6,4,2,1
8393382,3,1,3,6,4,2,1
8393383,3,1,3,1,6,2,1
8393384,2,1,3,1,4,2,1
8393385,2,1,3,1,6,2,1
8393386,3,1,3,1,4,2,1
8393387,1,1,3,1,4,2,1
8393388,1,1,3,1,6,2,1
8393389,1,1,3,6,6,2,1
8393390,1,1,3,1,6,2,1
8393391,3,1,3,1,6,2,1
8393392,2,1,2,1,6,2,1
8393393,4,1,1,1,4,1,1
8393395,2,1,1,1,4,1,1
8393396,4,1,3,1,4,2,2
8393397,2,1,3,1,6,2,2
8393398,2,1,3,1,6,2,1
8393399,1,1,3,1,4,2,2
8393400,3,1,3,1,6,2,2
8393401,1,1,3,1,4,2,1
8393403,2,1,3,1,6,2,2
8393404,1,1,3,6,6,2,2
8393405,3,1,3,1,4,2,2
8393406,1,1,3,1,6,2,2
8393407,3,1,3,1,6,2,2
8393408,3,1,3,1,6,2,1
8393409,4,1,3,1,4,2,2
8393410,1,1,3,1,6,2,2
8393411,4,1,3,1,6,2,1
8393412,3,1,3,1,6,2,2
8393413,2,1,3,1,4,2,1
8393414,2,1,3,1,6,2,2
8393415,2,1,3,1,4,2,2
8393416,2,1,3,1,6,2,2
8393417,1,1,3,1,4,2,1
8393418,3,1,1,1,4,1,1
8393419,1,1,1,1,4,1,1
8393420,4,1,1,1,4,1,1
8393421,3,1,1,1,4,1,1
8393422,4,1,3,1,4,2,1
8393423,2,1,3,3,6,2,1
8393424,2,1,3,2,4,2,1
8393425,5,1,3,1,4,2,1
8393426,2,1,3,1,4,2,1
8393427,2,1,3,1,4,2,1
8393428,2,1,3,1,4,2,1
8393429,3,1,3,1,4,2,1
8393432,4,1,3,1,6,2,1
8393433,2,1,3,1,4,2,1
8393435,2,1,3,1,6,2,1
8393437,4,1,3,1,5,2,1
8393438,5,1,3,1,4,2,1
8393439,1,1,3,1,4,2,1
8393440,1,1,3,1,4,2,1
8393441,3,1,3,1,4,2,1
8393442,3,1,3,1,6,2,1
8393443,5,1,3,1,6,2,1
8393445,3,1,3,1,4,2,1
8393446,2,1,3,1,6,2,1
8393447,3,1,3,6,6,2,1
8393448,2,1,3,1,4,2,1
8393449,1,1,3,1,6,2,1
8393450,3,1,3,1,4,2,1
8393451,5,1,3,6,6,2,1
8393452,4,1,3,1,6,2,1
8393453,2,1,3,1,4,2,1
8393454,2,1,3,1,4,2,1
8393455,4,1,3,1,4,2,1
8393456,1,1,3,1,4,2,1
8393458,4,1,3,1,4,2,1
8393459,2,1,3,3,6,2,1
8393460,3,1,3,1,4,2,1
8393461,3,1,3,1,4,2,1
8393462,1,1,3,1,6,2,1
8393463,4,1,3,1,6,2,1
8393464,1,1,3,1,4,2,1
8393465,3,1,3,2,6,2,1
8393466,3,1,3,2,4,2,1
8393467,3,1,3,1,4,2,1
8393468,4,1,3,1,4,2,1
8393469,2,1,3,1,6,2,1
8393470,1,1,3,1,4,2,1
8393471,2,1,3,1,6,2,1
8393472,4,1,3,2,6,2,1
8393473,4,1,3,1,4,2,1
8393474,3,1,1,1,4,1,1
8393475,2,1,1,1,6,1,1
8393476,4,1,1,1,4,1,1
8393477,3,1,1,1,4,1,1
8393478,2,1,1,1,6,1,1
8393479,3,1,1,1,4,1,1
8393480,3,1,1,1,4,1,1
8393481,1,1,1,1,4,1,1
8393482,3,1,1,1,4,2,1
8393483,1,1,1,1,4,1,1
8393484,3,1,1,1,4,1,1
8393485,2,1,1,1,6,1,1
8393486,1,1,1,1,4,1,1
8393487,3,1,1,1,6,1,1
8393488,4,1,1,1,4,1,1
8393489,1,1,1,1,6,1,1
8393490,2,1,1,5,6,2,1
8393491,1,1,1,5,6,2,1
8393492,7,1,1,1,4,1,1
8393493,2,1,1,1,6,2,1
8393494,1,1,1,1,4,1,1
8393495,3,1,1,1,6,1,1
8393496,3,1,1,1,4,1,1
8393497,5,1,1,1,6,1,1
8393498,2,1,1,1,4,1,1
8393499,3,1,1,1,6,1,1
8393500,2,1,1,5,6,1,1
8393501,3,1,1,1,6,1,1
8393502,1,1,1,1,4,1,1
8393503,2,1,1,1,6,1,1
8393504,1,1,1,1,4,1,1
8393505,2,1,1,1,6,1,1
8393506,1,1,1,1,4,1,1
8393507,3,1,1,1,4,1,1
8393508,3,1,1,1,4,1,1
8393509,1,1,1,1,4,1,1
8393510,4,1,1,1,4,2,1
8393511,4,1,1,1,6,1,1
8393512,4,1,1,1,4,1,1
8393513,2,1,1,1,4,2,1
8393514,1,1,1,1,6,1,1
8393515,5,1,3,1,4,2,1
8393517,2,1,3,1,6,2,1
8393518,2,1,3,1,6,2,2
8393519,2,1,3,1,6,2,2
8393520,1,1,3,1,6,2,2
8393522,2,1,3,5,6,2,2
8393523,3,1,3,5,5,2,2
8393524,4,1,3,1,6,2,2
8393525,3,1,3,5,6,2,2
8393526,2,1,3,5,6,2,2
8393527,1,1,3,5,7,2,2
8393529,3,1,3,1,6,2,2
8393530,3,1,3,5,6,2,2
8393531,2,1,3,5,6,2,2
8393532,4,1,3,1,6,2,2
8393533,1,1,3,5,6,2,2
8393534,2,1,3,5,6,2,2
8393535,1,1,3,5,6,2,2
8393536,3,1,3,1,6,2,2
8393537,5,1,3,5,6,2,2
8393539,2,1,2,1,6,2,1
8393540,4,1,2,1,6,2,1
8393541,2,1,2,1,6,2,1
8393542,3,1,2,5,6,2,1
8393543,2,1,2,5,6,2,1
8393544,2,1,2,5,6,2,1
8393546,3,1,2,5,6,2,1
8393547,3,1,2,1,6,2,1
8393548,2,1,2,5,6,2,1
8393549,1,1,2,1,6,2,1
8393550,2,1,2,1,4,2,1
8393551,1,1,2,5,7,2,1
8393552,3,1,2,5,5,2,1
8393553,1,1,2,5,6,2,1
8393554,4,1,2,5,6,2,1
8393555,1,1,2,5,7,2,2
8393556,1,1,2,5,7,2,1
8393557,3,1,2,5,4,2,1
8393558,2,1,3,5,6,2,2
8393559,4,1,3,1,6,2,2
8393560,2,1,3,5,5,2,2
8393561,2,1,3,5,6,2,2
8393562,2,1,3,1,6,2,2
8393563,3,1,3,1,4,2,2
8393564,1,1,3,5,6,2,2
8393565,2,1,3,5,6,2,2
8393566,2,1,3,1,6,2,2
8393567,3,1,3,5,6,2,2
8393568,2,1,1,1,6,1,1
8393569,2,1,1,1,6,1,1
8393570,2,1,1,1,6,1,1
8393571,2,1,2,5,6,2,1
8393572,3,1,3,5,6,2,2
8393573,3,1,3,5,5,2,2
8393574,2,1,3,5,5,2,2
8393575,2,1,3,5,5,2,2
8393576,1,1,3,5,5,2,2
8393577,4,1,3,5,5,2,2
8393578,2,1,3,5,5,2,2
8393579,1,1,3,5,5,2,2
8393580,2,1,3,5,5,2,2
8393581,1,1,3,5,5,2,2
8393582,1,1,2,5,6,2,1
8393583,3,1,2,5,6,2,1
8393584,3,1,2,1,6,2,1
8393585,3,1,2,5,6,2,1
8393586,4,1,2,5,6,2,1
8393587,4,1,2,5,6,2,1
8393588,4,1,2,5,6,2,1
8393589,1,1,2,5,6,2,1
8393590,3,1,2,5,6,2,1
8393591,2,1,2,5,5,2,1
8393592,2,1,2,5,6,2,1
8393593,3,1,2,5,5,2,1
8393691,2,1,1,1,4,1,1
8393692,2,1,1,1,4,1,1
8393693,4,1,1,1,1,1,1
8393694,2,1,1,1,4,1,1
8393695,3,1,1,1,4,1,1
8393696,1,1,1,1,4,1,1
8393697,1,1,1,1,4,1,1
8393698,1,1,1,1,6,1,1
8393699,2,1,1,1,4,1,1
8393700,2,1,1,1,4,1,1
8393701,4,1,1,1,6,1,1
8393703,2,1,1,1,6,1,1
8393704,1,1,1,3,6,1,1
8393705,3,1,1,1,4,1,1
8393706,4,1,1,1,4,1,1
8393707,4,1,1,1,4,1,1
8393708,4,1,1,1,6,1,1
8393709,4,1,1,1,6,1,1
8393710,2,1,1,1,6,1,1
8393711,1,1,1,1,6,1,1
8393712,2,1,1,1,4,1,1
8393713,3,1,1,1,6,1,1
8393714,3,1,1,1,6,1,1
8393715,4,1,1,1,6,1,1
8393716,4,1,1,1,4,1,1
8393717,4,1,1,1,6,1,1
8393718,6,1,1,1,6,1,1
8393719,1,1,1,1,6,1,1
8393720,3,1,1,1,6,1,1
8393721,3,1,1,1,6,1,1
8393722,5,1,1,1,6,1,1
8393723,5,1,1,1,6,1,1
8393724,4,1,1,1,6,1,1
8393725,2,1,1,3,7,1,1
8393726,2,1,2,4,6,1,1
8393727,2,1,2,1,6,1,1
8393728,4,1,2,1,4,1,1
8393729,2,1,2,4,6,2,1
8393730,1,1,2,1,4,1,1
8393731,2,1,2,1,6,1,1
8393732,4,1,1,1,4,1,1
8393733,2,1,1,1,4,1,1
8393734,2,1,1,1,4,1,1
8393737,2,1,1,1,4,1,1
8393739,5,1,1,1,4,1,1
8393741,5,1,3,1,4,2,1
8393743,2,1,2,1,4,1,1
8393746,2,1,2,1,4,1,1
8393747,2,1,2,1,4,1,1
8393748,3,1,2,1,4,1,1
8393749,1,1,3,1,4,2,1
8393751,2,1,3,1,4,2,1
8393754,5,1,3,3,7,2,1
8393756,3,1,1,1,6,1,1
8393757,2,1,1,1,6,2,1
8393759,2,1,1,1,6,2,1
8393761,2,1,1,1,6,2,1
8393762,2,1,1,1,6,2,1
8393764,1,1,1,9,7,2,1
8393765,1,1,1,1,6,2,1
8393766,1,1,1,1,6,2,1
8393769,2,1,1,1,6,2,1
8393771,1,1,1,1,6,2,1
8393772,1,1,1,1,4,2,1
8393773,1,1,1,1,6,2,1
8393775,1,1,1,1,7,2,1
8393777,2,1,1,1,4,2,1
8393778,1,1,1,1,6,2,1
8393779,2,1,1,1,6,2,1
8393780,1,1,1,1,6,2,1
8393781,2,1,1,1,6,2,1
8393782,1,1,1,1,4,2,1
8393783,3,1,1,1,6,2,1
8393784,2,1,1,1,4,2,1
8393785,1,1,1,1,6,2,1
8393786,2,1,1,1,6,2,1
8393787,2,1,1,1,4,2,1
8393788,3,1,1,1,7,2,1
8393789,1,1,1,1,6,2,1
8393790,1,1,1,1,6,2,1
8393792,2,1,1,1,6,2,1
8393793,2,1,1,1,6,2,1
8393794,3,1,1,1,4,2,1
8393795,1,1,1,1,6,2,1
8393796,1,1,1,1,4,2,1
8393807,2,1,1,1,4,2,1
8393808,2,1,1,1,6,2,1
8393810,2,1,1,1,6,2,1
8393811,1,1,1,1,4,2,1
8393812,2,1,1,1,6,2,1
8393813,1,1,1,1,6,2,1
8393815,2,1,1,1,4,2,1
8393816,1,1,1,1,7,2,1
8393817,4,1,1,1,4,1,1
8393818,3,1,1,1,6,2,1
8393819,3,1,1,9,7,2,2
8393820,2,1,1,1,4,2,2
8393821,8,1,1,9,7,2,2
8393822,1,1,1,1,6,2,1
8393823,2,1,1,1,6,1,1
8393824,3,1,1,5,6,1,1
8393825,5,1,1,1,6,1,1
8393826,5,1,1,1,4,1,1
8393827,3,1,1,1,4,1,1
8393828,5,1,1,1,4,1,1
8393829,1,1,1,1,6,1,1
8393830,1,1,1,1,4,1,1
8393831,2,1,1,1,6,1,1
8393832,1,1,1,1,4,1,1
8393833,3,1,1,1,6,1,1
8393834,2,1,1,1,6,1,1
8393835,2,1,1,1,4,1,1
8393837,3,1,1,1,6,1,1
8393838,3,1,1,1,4,1,1
8393839,1,1,1,1,4,1,1
8393843,3,1,1,1,4,1,1
8393844,1,1,1,1,4,1,1
8393845,1,1,1,1,4,1,1
8393846,1,1,1,1,4,1,1
8393847,1,1,1,1,4,1,1
8393848,2,1,1,1,4,1,1
8393849,3,1,1,1,4,1,1
8393850,3,1,1,1,4,1,1
8393851,1,1,1,1,4,1,1
8393852,2,1,1,1,5,1,1
8393853,2,1,1,1,4,1,1
8393854,15,1,1,1,4,1,1
8393855,2,1,1,1,6,1,1
