DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	P3	P4005	P4015	P8520S3	P8520S5
2995670	1	1	3	1	6	2	1
2995671	1	1	1	1	6	1	1
2995672	1	1	2	1	6	2	1
2995673	1	1	1	2	4	1	1
2995674	1	1	2	5	5	2	2
2995675	1	1	2	3	4	1	1
2995676	1	1	2	1	4	1	1
2995677	1	1	3	1	4	2	2
2995678	1	1	1	1	4	1	1
2995679	1	1	2	1	6	1	1
2995680	1	1	1	1	4	1	1
2995681	1	1	2	1	4	1	1
2995682	1	1	2	1	6	2	1
2995683	1	1	1	1	4	1	1
2995684	1	1	1	1	6	2	1
2995685	1	1	2	1	6	2	1
2995686	1	1	3	1	6	2	1
2995687	1	1	1	4	6	2	2
2995688	1	1	1	1	4	2	1
2995689	1	1	1	1	6	1	1
2995690	1	1	1	1	6	2	1
2995692	1	1	2	1	6	1	1
2995693	1	1	2	1	4	1	1
2995694	1	1	2	2	6	2	1
2995695	1	1	3	1	6	2	1
2995696	1	1	1	1	6	1	1
2995697	1	1	2	1	6	2	1
2995698	1	1	1	1	4	1	1
2995699	1	1	1	1	4	2	1
2995700	1	1	2	5	6	2	1
2995701	1	1	2	1	6	2	2
2995702	1	1	1	3	5	1	1
2995703	1	1	3	1	7	2	1
2995704	1	1	3	5	7	2	2
2995705	1	1	1	1	6	2	1
2995706	1	1	1	1	6	1	1
2995707	1	1	3	1	6	2	1
2995708	1	1	1	1	4	1	1
2995709	1	1	1	1	4	1	1
2995710	1	1	1	1	5	1	1
2995711	1	1	1	1	6	1	1
2995712	1	1	1	1	4	1	1
2995713	1	1	1	1	6	1	1
2995714	1	1	1	1	6	1	1
2995715	1	1	3	1	6	2	1
2995716	1	1	1	1	4	1	1
2995717	1	1	1	1	4	1	1
2995718	1	1	2	1	4	1	1
2995719	1	1	2	1	4	1	1
2995720	1	1	1	3	4	1	1
2995721	1	1	1	1	6	1	1
2995722	1	1	2	1	4	1	1
2995723	1	1	1	1	4	1	1
2995724	1	1	2	3	4	1	1
2995725	1	1	2	1	6	2	1
2995726	1	1	1	1	4	1	1
2995727	1	1	1	1	6	1	1
2995728	1	1	1	1	4	1	1
2995729	1	1	1	1	6	1	1
2995730	1	1	1	1	4	1	1
2995731	1	1	3	1	4	2	1
2995732	1	1	1	1	6	2	1
2995733	1	1	2	1	6	1	1
2995734	1	1	1	1	4	1	1
2995735	1	1	1	1	6	1	1
2995736	1	1	3	1	6	2	2
2995737	1	1	3	7	6	2	2
2995738	1	1	1	1	6	1	1
2995739	1	1	1	1	4	1	1
2995740	1	1	1	1	6	2	1
2995741	1	1	1	1	6	1	1
2995742	1	1	1	1	6	1	1
2995743	1	1	1	1	6	1	1
2995744	1	1	1	1	4	1	1
2995745	1	1	1	1	4	1	1
2995746	1	1	2	1	6	1	1
2995747	1	1	1	1	4	1	1
2995748	1	1	1	1	3	1	1
2995749	1	1	1	5	6	1	2
2995750	1	1	1	1	4	1	1
2995751	1	1	1	1	4	1	1
2995752	1	1	3	1	4	2	2
2995753	1	1	1	1	6	1	1
2995754	1	1	2	1	4	1	1
2995755	1	1	2	1	6	2	2
2995756	1	1	1	1	4	1	1
2995757	1	1	3	3	5	2	2
2995758	1	1	1	1	4	1	1
2995759	1	1	1	1	4	1	1
2995760	1	1	2	1	4	1	1
2995761	1	1	1	1	4	1	1
2995762	1	1	1	1	4	1	1
2995763	1	1	1	1	6	2	2
2995764	1	1	1	1	4	1	1
2995765	1	1	1	1	6	1	1
2995766	1	1	3	7	7	2	2
2995767	1	1	3	1	4	2	1
2995768	1	1	1	1	6	1	1
2995769	1	1	1	1	6	1	1
2995770	1	1	3	1	6	2	1
2995771	1	1	3	1	4	2	1
2995772	1	1	1	1	4	1	1
2995773	1	1	3	1	6	2	1
2995774	1	1	3	1	6	2	1
2995775	1	1	3	1	6	2	1
2995776	1	1	3	4	5	2	2
2995777	1	1	3	1	6	2	1
2995778	1	1	3	1	4	2	1
2995779	1	1	2	1	6	2	1
2995780	1	1	3	1	5	1	1
2995781	1	1	1	1	4	1	1
2995782	1	1	3	1	6	2	1
2995783	1	1	2	1	6	1	1
2995784	1	1	3	1	6	2	1
2995785	1	1	2	1	4	1	1
2995786	1	1	3	1	6	2	1
2995787	1	1	2	1	4	1	1
2995788	1	1	2	1	6	2	1
2995789	1	1	3	2	6	2	1
2995790	1	1	1	1	4	1	1
2995791	1	1	2	1	6	2	1
2995792	1	1	1	1	4	1	1
2995793	1	1	2	1	6	2	1
2995794	1	1	3	1	6	2	1
2995795	1	1	3	1	6	2	1
2995796	1	1	2	3	7	2	1
2995797	1	1	3	1	6	2	2
2995798	1	1	3	1	6	2	1
2995799	1	1	1	1	4	1	1
2995801	1	1	3	1	6	2	1
2995803	1	1	3	1	6	2	1
2995805	1	1	1	1	6	1	1
2995806	1	1	2	1	4	1	1
2995807	1	1	3	3	6	2	2
2995808	1	1	2	2	6	1	1
2995809	1	1	2	1	4	1	1
2995810	1	1	3	3	7	2	1
2995811	1	1	3	4	7	2	1
2995813	1	1	3	4	7	2	2
2995815	1	1	1	1	4	1	1
2995816	1	1	1	1	4	1	1
2995818	1	1	3	3	7	2	2
2995819	1	1	2	3	6	1	1
2995823	1	1	2	1	6	2	1
2995824	1	1	1	5	5	1	1
2995825	1	1	2	1	6	1	1
2995827	1	1	1	1	4	1	1
2995828	1	1	1	1	4	1	1
2995829	1	1	2	4	7	2	1
2995832	1	1	1	1	4	1	1
2995833	1	1	3	3	5	2	1
2995834	1	1	3	1	6	2	1
2995836	1	1	1	1	4	1	1
2995838	1	1	2	1	4	2	1
2995839	1	1	3	3	7	2	1
2995842	1	1	3	5	7	2	1
2995843	1	1	1	1	6	1	1
2995846	1	1	1	1	4	1	1
2995849	1	1	3	1	6	2	1
2995851	1	1	1	1	6	1	1
2995852	1	1	3	1	6	2	1
2995853	1	1	1	1	6	1	1
2995854	1	1	1	1	6	2	1
2995855	1	1	2	1	4	2	1
2995860	1	1	2	1	6	1	1
2995861	1	1	2	4	7	2	1
2995863	1	1	2	1	6	2	1
2995864	1	1	3	1	4	2	1
2995866	1	1	3	3	7	2	1
2995869	1	1	1	1	1	1	1
2995871	1	1	1	1	4	1	1
2995880	1	1	1	1	4	1	1
2995884	1	1	3	1	6	2	1
2995885	1	1	3	1	6	2	1
2995887	1	1	1	1	6	1	1
2995888	1	1	3	7	7	2	2
2995889	1	1	3	1	4	2	1
2995890	1	1	3	4	6	2	2
2995892	1	1	1	1	4	1	1
2995893	1	1	1	1	4	1	1
2995894	1	1	3	1	6	2	1
2995895	1	1	1	1	6	2	1
2995896	1	1	3	3	6	2	1
2995897	1	1	3	4	6	2	2
2995898	1	1	1	1	6	2	1
2995899	1	1	3	1	6	2	1
2995900	1	1	3	3	6	2	2
2995901	1	1	3	3	6	2	1
2995902	1	1	2	1	6	2	1
2995903	1	1	3	3	6	2	2
2995904	1	1	2	1	6	1	1
2995905	1	1	2	1	6	2	1
2995906	1	1	2	2	6	2	2
2995907	1	1	3	3	6	2	1
2995908	1	1	3	1	6	2	1
2995909	1	1	1	1	4	1	1
2995910	1	1	3	3	5	2	1
2995911	1	1	2	1	4	1	1
2995912	1	1	3	5	7	2	2
2995913	1	1	3	1	4	2	1
2995914	1	1	1	1	4	1	1
2995915	1	1	3	1	6	2	1
2995916	1	1	1	1	6	2	1
2995917	1	1	1	1	4	1	1
2995918	1	1	3	1	6	2	2
2995919	1	1	1	1	6	1	1
2995920	1	1	1	1	4	1	1
2995921	1	1	2	1	4	1	1
2995922	1	1	3	1	6	2	2
2995923	1	1	1	1	4	1	1
2995924	1	1	1	1	4	1	1
2995925	1	1	2	1	6	1	1
2995926	1	1	1	1	4	1	1
2995927	1	1	1	1	6	2	1
2995928	1	1	1	1	4	1	1
2995929	1	1	1	1	6	1	1
2995930	1	1	1	1	4	1	1
2995931	1	1	1	1	6	1	1
2995932	1	1	3	5	6	2	2
2995933	1	1	3	1	6	2	2
2995934	1	1	1	1	6	1	1
2995935	1	1	2	4	5	1	1
2995936	1	1	1	1	4	1	1
2995937	1	1	2	1	6	1	1
2995938	1	1	1	1	4	1	1
2995939	1	1	1	1	6	2	2
2995940	1	1	1	1	4	1	1
2995941	1	1	1	1	6	1	1
2995942	1	1	1	1	4	1	1
2995943	1	1	1	3	6	1	1
2995944	1	1	3	5	6	2	2
2995945	1	1	1	1	6	1	2
2995946	1	1	1	5	7	2	2
2995947	1	1	1	1	6	2	1
2995948	1	1	1	1	4	1	1
2995949	1	1	1	1	6	1	1
2995950	1	1	1	1	4	1	1
2995951	1	1	1	1	4	1	1
2995952	1	1	2	1	4	1	1
2995953	1	1	1	1	4	1	1
2995954	1	1	3	1	6	2	2
2995955	1	1	2	1	4	2	1
2995957	1	1	1	1	6	1	2
2995958	1	1	1	1	6	1	1
2995959	1	1	3	1	6	2	2
2995960	1	1	1	1	6	1	2
2995961	1	1	1	1	6	1	1
2995962	1	1	1	1	4	1	1
2995963	1	1	1	1	4	1	1
2995964	1	1	3	5	7	2	2
2995965	1	1	1	1	4	1	1
2995966	1	1	2	1	4	1	1
2995967	1	1	2	1	4	2	1
2995968	1	1	1	1	6	1	1
2995969	1	1	1	1	4	1	1
2995970	1	1	1	1	6	2	1
2995971	1	1	1	1	4	1	1
2995972	1	1	1	1	6	1	1
2995973	1	1	1	1	6	1	2
2995974	1	1	1	1	6	1	1
2995975	1	1	1	1	6	1	1
2995976	1	1	2	1	4	1	1
2995977	1	1	1	1	4	1	1
2995978	1	1	2	1	4	1	1
2995979	1	1	1	1	4	1	1
2995980	1	1	1	1	4	1	1
2995981	1	1	2	1	4	2	1
2995982	1	1	1	1	4	1	1
2995983	1	1	1	1	4	1	1
2995984	1	1	1	1	4	1	1
2995985	1	1	1	1	6	1	1
2995986	1	1	1	1	4	2	2
2995987	1	1	1	5	6	1	2
2995988	1	1	1	1	4	1	1
2995989	1	1	3	1	6	2	1
2995990	1	1	2	1	6	2	1
2995991	1	1	1	1	4	1	1
2995992	1	1	2	1	4	2	2
2995993	1	1	3	1	6	2	1
2995994	1	1	3	1	4	2	1
2995995	1	1	3	1	6	2	1
2995996	1	1	3	1	6	2	1
2995997	1	1	3	1	6	2	1
2995998	1	1	3	1	6	2	1
2995999	1	1	3	1	6	2	1
2996000	1	1	3	1	6	2	1
2996001	1	1	2	1	6	2	1
2996002	1	1	2	1	4	2	1
2996003	1	1	1	1	4	1	2
2996004	1	1	2	1	6	2	1
2996005	1	1	1	1	6	2	2
2996006	1	1	1	1	4	1	1
2996007	1	1	1	1	1	1	1
2996008	1	1	2	1	6	2	1
2996009	1	1	1	1	6	1	1
2996010	1	1	3	1	4	2	1
2996012	1	1	1	1	6	1	1
2996013	1	1	2	1	4	2	2
2996014	1	1	3	1	6	2	1
2996015	1	1	1	1	6	1	1
2996016	1	1	1	1	6	1	1
2996017	1	1	1	1	6	1	1
2996018	1	1	1	1	4	1	1
2996019	1	1	1	1	6	1	1
2996020	1	1	3	1	6	2	2
2996021	1	1	3	1	4	2	2
2996023	1	1	1	1	6	2	2
2996024	1	1	1	1	6	1	1
2996025	1	1	3	1	4	2	1
2996026	1	1	3	1	4	2	1
2996027	1	1	2	1	4	2	1
2996028	1	1	1	1	6	2	2
2996029	1	1	1	1	4	2	2
2996030	1	1	1	1	6	1	1
2996031	1	1	1	8	7	1	1
2996032	1	1	1	1	6	1	1
2996033	1	1	1	1	6	1	1
2996034	1	1	1	1	6	1	2
2996035	1	1	1	1	4	1	1
2996036	1	1	3	1	6	2	2
2996037	1	1	3	1	4	2	1
2996038	1	1	3	1	4	2	1
2996039	1	1	1	1	4	1	1
2996040	1	1	1	1	6	1	1
2996041	1	1	1	1	6	2	1
2996042	1	1	1	5	5	2	1
2996043	1	1	1	1	6	1	1
2996044	1	1	2	1	4	2	1
2996045	1	1	1	1	4	1	1
2996046	1	1	3	1	6	2	2
2996047	1	1	1	1	6	1	1
2996048	1	1	3	1	4	2	2
2996049	1	1	1	1	6	1	1
2996050	1	1	3	1	6	2	2
2996051	1	1	1	1	6	1	1
2996052	1	1	1	1	4	2	1
2996053	1	1	1	1	6	1	1
2996054	1	1	1	1	6	1	1
2996055	1	1	1	5	5	2	1
2996056	1	1	1	1	6	1	1
2996057	1	1	1	1	6	1	1
2996058	1	1	1	1	6	2	1
2996059	1	1	3	1	4	2	2
2996060	1	1	1	1	6	1	1
2996061	1	1	3	1	6	2	2
2996062	1	1	1	1	6	1	1
2996063	1	1	3	1	4	2	2
2996064	1	1	2	1	4	1	1
2996065	1	1	1	5	2	2	1
2996066	1	1	1	8	7	2	2
2996067	1	1	1	1	6	1	1
2996068	1	1	1	1	6	1	1
2996069	1	1	3	1	6	2	1
2996070	1	1	2	1	6	1	1
2996071	1	1	3	1	4	2	1
2996072	1	1	1	1	4	1	1
2996073	1	1	1	1	4	1	1
2996074	1	1	1	5	5	2	1
2996075	1	1	1	1	4	1	1
2996076	1	1	2	1	4	1	1
2996077	1	1	1	1	6	2	1
2996078	1	1	1	1	6	1	1
2996079	1	1	1	1	4	1	1
2996080	1	1	1	1	6	1	1
2996081	1	1	1	1	4	1	1
2996082	1	1	1	1	4	1	1
2996083	1	1	3	1	4	2	1
2996084	1	1	1	1	4	1	1
2996085	1	1	1	1	4	1	1
2996086	1	1	1	1	6	1	1
2996087	1	1	1	1	6	1	1
2996088	1	1	1	1	4	1	1
2996089	1	1	1	1	4	1	1
2996090	1	1	3	3	5	2	1
2996091	1	1	1	1	4	1	1
2996092	1	1	1	1	4	2	2
2996093	1	1	2	1	4	1	1
2996094	1	1	1	1	4	1	1
2996095	1	1	1	1	6	2	2
2996096	1	1	1	1	4	1	1
2996097	1	1	3	3	4	2	2
2996098	1	1	1	1	4	1	1
2996099	1	1	1	1	4	1	2
2996100	1	1	1	1	4	1	1
2996101	1	1	2	1	6	2	1
2996102	1	1	2	3	6	2	1
2996103	1	1	3	3	6	2	2
2996104	1	1	3	3	6	2	2
2996105	1	1	1	1	4	1	1
2996106	1	1	2	3	6	2	1
2996107	1	1	2	4	7	2	1
2996109	1	1	1	1	4	1	1
2996110	1	1	3	1	4	2	1
2996112	1	1	1	1	4	1	1
2996113	1	1	1	1	4	1	1
2996114	1	1	3	1	6	2	2
2996116	1	1	1	1	4	1	1
2996117	1	1	1	1	6	1	1
2996118	1	1	2	1	6	2	1
2996119	1	1	1	1	4	1	1
2996120	1	1	1	1	4	1	1
2996121	1	1	3	1	4	2	1
2996122	1	1	1	1	4	1	1
2996123	1	1	1	1	4	1	1
2996124	1	1	1	1	4	1	1
2996125	1	1	2	1	6	2	1
2996126	1	1	1	1	4	1	1
2996127	1	1	1	1	4	1	1
2996128	1	1	1	1	4	1	1
2996129	1	1	1	1	4	1	1
2996131	1	1	1	1	4	1	1
2996137	1	1	3	1	6	2	1
2996139	1	1	3	1	4	1	2
2996140	1	1	3	4	6	2	1
2996142	1	1	1	1	4	1	1
2996374	1	1	1	1	4	1	1
2996375	1	1	3	5	4	2	1
2996376	1	1	1	1	4	1	1
2996377	1	1	1	1	4	1	1
2996378	1	1	1	1	4	1	1
2996379	1	1	3	1	6	2	1
2996380	1	1	3	1	6	2	1
2996381	1	1	3	1	7	2	1
2996382	1	1	1	1	6	1	1
2996383	1	1	3	5	5	2	2
2996384	1	1	3	5	7	2	2
2996385	1	1	3	5	5	2	2
2996386	1	1	3	3	5	2	2
2996387	1	1	1	1	6	2	1
2996388	1	1	3	1	6	2	1
2996389	1	1	3	1	7	2	1
2996390	1	1	3	5	6	2	1
2996391	1	1	3	1	4	2	1
2996393	1	1	1	1	4	1	1
2996394	1	1	1	1	4	1	1
2996395	1	1	1	1	4	1	1
2996396	1	1	1	1	4	1	1
2996397	1	1	1	1	4	1	1
2996398	1	1	1	1	6	1	1
2996400	1	1	1	1	4	1	1
2996401	1	1	1	1	4	1	1
2996402	1	1	1	1	4	1	1
2996404	1	1	1	1	4	1	1
2996405	1	1	1	1	4	1	1
2996406	1	1	1	1	6	1	1
2996407	1	1	1	1	4	1	1
2996408	1	1	1	1	4	1	1
2996409	1	1	3	1	4	2	1
2996410	1	1	3	1	6	2	2
2996412	1	1	1	1	4	1	1
2996413	1	1	3	1	6	2	1
2996414	1	1	1	1	7	2	2
2996416	1	1	1	1	4	1	1
2996417	1	1	2	4	6	1	1
2996418	1	1	3	1	6	2	1
2996419	1	1	3	1	4	2	1
2996420	1	1	1	1	4	1	1
2996421	1	1	1	1	4	1	1
2996423	1	1	1	1	6	1	2
2996424	1	1	1	1	4	1	2
2996425	1	1	1	1	4	1	2
2996426	1	1	3	1	6	2	2
2996427	1	1	3	1	4	2	2
2996428	1	1	3	1	6	2	2
2996430	1	1	1	1	6	1	1
2996431	1	1	3	1	6	2	2
2996432	1	1	3	1	4	2	2
2996433	1	1	3	1	6	2	2
2996434	1	1	3	1	4	2	2
2996435	1	1	1	1	4	1	1
2996436	1	1	1	1	6	1	1
2996445	1	1	1	1	4	2	2
2996446	1	1	3	4	7	2	2
2996447	1	1	3	1	4	2	1
2996448	1	1	3	1	6	2	1
2996449	1	1	3	1	4	2	2
2996450	1	1	3	1	6	2	2
2996451	1	1	1	1	4	1	1
2996452	1	1	1	1	4	1	1
2996453	1	1	3	1	4	1	1
2996454	1	1	3	1	4	1	1
2996455	1	1	1	1	4	1	1
2996456	1	1	3	1	4	1	1
2996457	1	1	2	1	6	1	1
2996459	1	1	2	1	6	2	1
2996460	1	1	2	5	6	2	1
2996462	1	1	3	1	4	2	1
2996464	1	1	1	1	4	1	1
2996465	1	1	1	1	4	2	2
2996468	1	1	1	1	6	1	1
2996469	1	1	1	5	2	2	2
2996470	1	1	1	1	4	1	1
2996471	1	1	1	5	5	2	2
2996472	1	1	1	1	4	1	1
2996473	1	1	1	1	4	1	1
2996474	1	1	1	1	4	1	1
2996475	1	1	3	1	6	2	2
2996476	1	1	1	1	4	2	1
2996477	1	1	1	1	6	1	1
2996478	1	1	1	1	6	1	1
2996479	1	1	1	1	4	1	1
2996480	1	1	1	1	4	1	1
2996481	1	1	1	1	4	1	1
2996482	1	1	1	1	6	1	1
2996483	1	1	1	1	4	1	1
2996484	1	1	1	1	4	1	1
2996485	1	1	1	1	4	2	1
2996486	1	1	1	1	4	1	1
2996487	1	1	2	1	6	1	1
2996488	1	1	1	5	5	2	1
2996490	1	1	3	5	5	2	2
2996491	1	1	3	1	6	2	2
2996492	1	1	1	1	4	1	1
2996493	1	1	1	1	4	1	1
2996494	1	1	3	5	2	2	2
2996495	1	1	3	5	7	2	2
2996496	1	1	3	5	2	2	2
2996497	1	1	1	1	4	1	1
2996498	1	1	1	1	4	1	1
2996499	1	1	1	1	4	1	1
2996500	1	1	1	1	4	1	1
2996501	1	1	1	5	2	1	1
2996502	1	1	1	1	4	1	1
2996503	1	1	1	5	5	2	1
2996504	1	1	2	1	6	2	1
2996505	1	1	1	5	5	1	1
2996506	1	1	2	1	6	2	1
2996507	1	1	1	1	6	1	1
2996508	1	1	1	1	6	2	1
2996510	1	1	2	1	4	2	1
2996511	1	1	1	5	5	1	1
2996512	1	1	1	1	4	2	1
2996513	1	1	1	5	5	1	2
2996514	1	1	1	1	6	2	1
2996515	1	1	1	1	6	1	1
2996516	1	1	1	1	6	2	1
2996518	1	1	1	5	5	2	1
2996519	1	1	1	1	4	1	1
2996520	1	1	1	5	5	2	1
2996521	1	1	1	1	6	1	1
2996522	1	1	1	5	5	2	1
2996523	1	1	1	1	6	1	1
2996524	1	1	1	1	4	1	1
2996525	1	1	1	1	6	1	1
2996526	1	1	1	1	4	1	1
2996527	1	1	2	1	6	2	1
2996528	1	1	1	1	4	1	1
2996529	1	1	1	1	4	1	1
2996530	1	1	1	1	6	1	1
2996531	1	1	1	5	5	1	1
2996532	1	1	1	1	4	1	1
2996533	1	1	1	5	5	2	1
2996534	1	1	1	5	5	1	1
2996535	1	1	1	1	4	1	1
2996536	1	1	1	1	4	1	1
2996537	1	1	1	1	4	1	1
2996538	1	1	2	1	6	2	1
2996539	1	1	1	1	4	1	1
2996540	1	1	1	1	4	1	1
2996541	1	1	1	1	4	1	1
2996542	1	1	1	1	6	1	1
2996543	1	1	1	5	6	1	1
2996544	1	1	1	1	4	1	1
2996546	1	1	1	1	4	1	1
2996549	1	1	1	1	4	1	1
2996550	1	1	1	5	6	2	1
2996551	1	1	1	1	4	1	1
2996552	1	1	1	1	4	1	1
2996553	1	1	1	5	5	2	1
2996554	1	1	1	1	6	1	1
2996555	1	1	1	1	6	1	1
2996556	1	1	1	1	4	1	1
2996557	1	1	1	5	5	2	1
2996558	1	1	2	5	6	2	1
2996559	1	1	2	5	5	2	2
2996560	1	1	2	1	4	2	1
2996561	1	1	2	1	6	2	1
2996562	1	1	2	1	6	2	1
2996563	1	1	2	5	5	2	1
2996564	1	1	3	1	4	2	2
2996565	1	1	2	1	4	2	1
2996566	1	1	1	1	4	1	1
2996567	1	1	2	1	6	2	1
2996568	1	1	3	1	6	2	2
2996569	1	1	2	5	5	2	1
2996570	1	1	1	1	4	1	1
2996571	1	1	3	1	6	2	2
2996572	1	1	1	1	6	1	1
2996573	1	1	1	1	6	1	1
2996574	1	1	2	1	6	2	1
2996575	1	1	2	1	6	1	1
2996576	1	1	3	1	6	2	2
2996577	1	1	2	5	5	2	2
2996578	1	1	1	1	6	1	1
2996579	1	1	1	1	6	1	1
2996580	1	1	1	1	6	1	1
2996581	1	1	3	1	4	2	2
2996582	1	1	1	1	4	1	1
2996583	1	1	3	1	6	2	2
2996584	1	1	1	5	5	2	1
2996585	1	1	3	1	4	2	1
2996586	1	1	3	4	6	2	2
2996587	1	1	1	1	4	1	1
2996588	1	1	1	1	4	1	1
2996589	1	1	1	1	4	1	1
2996590	1	1	2	1	6	1	1
2996591	1	1	2	3	7	2	2
2996592	1	1	2	1	6	1	1
2996593	1	1	1	5	5	2	1
2996594	1	1	2	4	7	2	2
2996595	1	1	1	1	6	1	1
2996596	1	1	3	1	6	1	1
2996597	1	1	1	1	4	1	1
2996598	1	1	1	1	4	1	1
2996599	1	1	1	6	4	1	1
2996600	1	1	1	5	5	2	2
2996602	1	1	1	1	6	1	1
2996603	1	1	1	5	5	2	2
2996604	1	1	1	1	6	1	1
2996605	1	1	1	1	4	1	1
2996606	1	1	2	5	5	2	2
2996607	1	1	1	1	4	1	1
2996608	1	1	2	1	6	2	1
2996609	1	1	1	1	6	1	1
2996610	1	1	1	1	6	1	1
2996611	1	1	1	5	4	2	2
2996612	1	1	1	1	6	1	1
2996613	1	1	1	3	6	1	1
2996614	1	1	3	1	6	2	2
2996615	1	1	3	1	6	2	2
2996616	1	1	2	5	5	2	1
2996617	1	1	2	1	6	1	1
2996618	1	1	1	5	5	2	2
2996619	1	1	1	1	6	1	1
2996620	1	1	1	5	5	2	2
2996621	1	1	1	1	6	1	1
2996622	1	1	1	1	4	1	1
2996623	1	1	1	3	6	1	1
2996624	1	1	3	5	7	2	1
2996625	1	1	1	1	4	1	1
2996626	1	1	1	1	6	1	1
2996627	1	1	2	1	6	2	1
2996628	1	1	3	5	7	2	1
2996630	1	1	1	1	6	2	1
2996631	1	1	3	3	6	2	1
2996632	1	1	2	5	6	2	2
2996633	1	1	1	1	4	1	1
2996634	1	1	1	1	4	1	1
2996635	1	1	1	1	4	1	1
2996636	1	1	1	1	4	1	1
2996637	1	1	1	1	6	1	1
2996638	1	1	3	1	6	1	1
2996639	1	1	3	1	6	1	1
2996640	1	1	2	1	6	2	1
2996641	1	1	3	1	6	2	1
2996642	1	1	1	1	6	2	1
2996643	1	1	3	5	7	2	2
2996644	1	1	1	1	4	1	1
2996645	1	1	1	1	4	1	1
2996646	1	1	1	1	4	1	1
2996647	1	1	1	1	4	1	1
2996648	1	1	3	1	4	1	1
2996649	1	1	1	1	6	2	1
2996650	1	1	1	1	6	2	1
2996651	1	1	3	1	4	1	1
2996652	1	1	3	1	6	2	1
2996653	1	1	1	1	4	1	1
2996654	1	1	1	1	4	1	1
2996655	1	1	3	5	6	2	2
2996656	1	1	2	1	4	1	1
2996657	1	1	3	1	6	1	1
2996658	1	1	3	1	4	1	1
2996659	1	1	2	5	5	2	2
2996660	1	1	1	5	5	2	1
2996661	1	1	1	1	4	1	1
2996662	1	1	1	1	6	1	1
2996663	1	1	1	1	6	2	1
2996664	1	1	3	1	4	2	1
2996666	1	1	1	1	6	1	1
2996667	1	1	1	1	6	2	1
2996668	1	1	1	1	4	1	1
2996669	1	1	3	5	6	2	1
2996671	1	1	2	5	6	2	2
2996673	1	1	1	3	6	1	1
2996674	1	1	1	1	6	1	1
2996675	1	1	1	1	4	2	1
2996676	1	1	1	1	6	2	1
2996677	1	1	3	8	6	2	1
2996678	1	1	3	1	6	2	2
2996679	1	1	3	3	7	2	2
2996680	1	1	3	1	4	2	1
2996681	1	1	3	1	6	2	1
2996682	1	1	1	1	4	1	1
2996683	1	1	1	1	4	1	1
2996684	1	1	3	7	7	2	2
2996685	1	1	1	1	6	2	1
2996686	1	1	3	1	4	1	1
2996689	1	1	1	1	6	2	1
2996692	1	1	3	1	4	1	1
2996693	1	1	1	1	6	1	1
2996694	1	1	1	1	4	1	1
2996696	1	1	3	1	7	2	2
2996697	1	1	3	4	7	2	1
2996698	1	1	3	1	6	2	2
2996699	1	1	3	8	7	2	2
2996700	1	1	1	2	6	1	1
2996701	1	1	1	1	4	1	1
2996702	1	1	1	1	4	1	1
2996703	1	1	1	1	4	1	1
2996704	1	1	3	1	6	2	2
2996705	1	1	1	5	5	2	2
2996706	1	1	1	1	4	1	1
2996707	1	1	1	1	5	1	1
2996708	1	1	3	1	6	2	1
2996709	1	1	3	8	6	2	1
2996710	1	1	1	1	6	1	1
2996727	1	1	2	5	5	2	2
2996739	1	1	3	1	7	2	2
2996741	1	1	3	1	6	2	1
2996744	1	1	3	5	6	2	2
2996745	1	1	1	1	4	1	1
2996747	1	1	1	1	4	1	1
2996749	1	1	1	1	6	2	2
2996750	1	1	3	1	6	2	1
2996751	1	1	3	1	6	2	1
2996753	1	1	3	1	6	2	1
2996754	1	1	3	1	6	2	1
2996757	1	1	1	1	4	1	1
2996758	1	1	1	1	4	2	1
2996759	1	1	3	1	6	2	1
2996760	1	1	1	1	6	2	1
2996761	1	1	3	1	6	2	1
2996762	1	1	3	1	6	2	2
2996763	1	1	3	1	6	2	1
2996766	1	1	1	1	6	2	1
2996767	1	1	1	1	6	1	1
2996769	1	1	3	1	4	2	1
2996774	1	1	1	1	6	2	1
2996775	1	1	1	1	4	2	1
2996777	1	1	3	5	6	2	2
2996778	1	1	1	1	4	1	1
2996779	1	1	3	1	4	2	2
2996781	1	1	3	1	6	2	1
2996782	1	1	1	1	4	1	1
2996783	1	1	1	1	6	1	1
2996784	1	1	1	1	6	1	1
2996785	1	1	1	1	4	1	1
2996786	1	1	1	1	6	1	1
2996787	1	1	2	1	4	1	1
2996788	1	1	1	1	6	1	1
2996789	1	1	1	1	2	1	1
2996790	1	1	1	1	4	1	1
2996791	1	1	1	5	7	1	1
2996792	1	1	1	1	7	1	1
2996793	1	1	1	1	6	1	1
2996794	1	1	1	1	6	1	1
2996795	1	1	1	1	6	1	1
2996796	1	1	1	2	5	1	1
2996797	1	1	2	1	6	2	1
2996798	1	1	3	4	7	2	1
2996799	1	1	3	4	7	2	1
2996800	1	1	1	1	4	1	1
2996801	1	1	3	1	6	2	1
2996802	1	1	1	1	6	1	1
2996803	1	1	2	1	6	2	1
2996804	1	1	3	1	6	2	1
2996806	1	1	3	1	6	2	1
2996807	1	1	2	1	6	2	1
2996808	1	1	3	4	7	2	1
2996809	1	1	3	1	4	2	1
2996810	1	1	3	4	7	2	1
2996811	1	1	2	5	5	2	2
2996812	1	1	1	1	4	1	1
2996813	1	1	3	1	6	2	1
