PERIODO	DIRECTORIO	SECUENCIA_ENCUESTA	SECUENCIA_P	ORDEN	P6040	FEX_C	P6090	P5665	P8563	P51	P55	P6160	P8586	P8587	P8587S1	P1088	P1088S1	P6180	P6240	P6250	P6260	P6270	P6351	P6390S1	P7250	P6920
20140939	3004875	6	1	6	13	65.652133441011	1	2				1	1			2	4	1	3	2	2	2				2
20140939	3004876	1	1	1	49	65.6812523758159	1	2				1	2	3	5				4	2	2	2				2
20140939	3004876	2	1	2	24	65.6812523758159	1	2				1	2	3	5				1					111		2
20140939	3004876	3	1	3	18	65.6812523758159	1	2				1	1			4	10	1	3	1				140		2
20140939	3004876	4	1	4	52	65.6812523758159	1	1	1			1	2	3	1				1					7493		2
20140939	3004877	1	1	1	79	546.482712490534	1	2				1	2	3	3				4	1				5529		2
20140939	3004878	1	1	1	36	1197.91066315547	1	2				1	2	5	10				1					7493		1
20140939	3004878	2	1	2	14	1197.91066315547	1	2				1	1			3	7	1	3	2	2	2				2
20140939	3004878	3	1	3	57	1197.91066315547	1	1	1			1	2	4	9				5							2
20140939	3004878	4	1	4	61	1197.91066315547	1	1	1			1	2	3	5				5							2
20140939	3004879	1	1	1	25	116.156208403198	1	2				1	2	3	3				1					5522		2
20140939	3004879	2	1	2	18	116.156208403198	1	2				1	2	3	4				4	2	2	1		111		2
20140939	3004880	1	1	1	49	162.062004324112	1	1	8			1	2	3	5				1					117		1
20140939	3004880	2	1	2	44	162.062004324112	1	2				2	2	1	0				4	2	2	2				2
20140939	3004880	3	1	3	14	162.062004324112	1	2				1	1			3	7	1	3	2	2	2				2
20140939	3004880	4	1	4	11	162.062004324112	1	2				1	1			2	4	1								
20140939	3004880	5	1	5	5	162.062004324112	1	2				2	1			1	3	1								
20140939	3004881	1	1	1	35	657.52769481056	1	2				1	2	11	5				1					8043		1
20140939	3004881	2	1	2	14	657.52769481056	1	1	1			1	1			3	8	1	6	2	2	2				2
20140939	3004881	3	1	3	13	657.52769481056	1	2				1	1			3	6	2	6	2	2	2				2
20140939	3004881	4	1	4	0	657.52769481056	1	2		5	1															
20140939	3004882	1	1	1	57	84.0631192667796	1	2				1	2	3	4				1					117		2
20140939	3004882	2	1	2	53	84.0631192667796	1	2				1	2	3	3				4	2	2	2				2
20140939	3004882	3	1	3	29	84.0631192667796	1	2				1	2	3	5				1					117		2
20140939	3004882	4	1	4	25	84.0631192667796	1	2				1	2	5	11				4	2	2	2				2
20140939	3004882	5	1	5	1	84.0631192667796	1	2		2	1															
20140939	3004883	1	1	1	38	898.901382251181	1	2				1	2	3	3				1					4521		2
20140939	3004883	2	1	2	27	898.901382251181	1	1	1			1	2	4	7				4	2	2	2				2
20140939	3004883	3	1	3	12	898.901382251181	1	2				1	1			3	6	2	6	2	2	2				2
20140939	3004883	4	1	4	8	898.901382251181	1	2				1	1			2	2	2								
20140939	3004883	5	1	5	7	898.901382251181	1	2				2	1			2	1	1								
20140939	3004883	6	1	6	4	898.901382251181	1	2		1	1															
20140939	3004883	7	1	7	2	898.901382251181	1	2		1	1															
20140939	3004884	1	1	1	37	90.5073800150873	1	2				1	2	11	5				1					8511		2
20140939	3004884	2	1	2	33	90.5073800150873	1	2				1	2	5	11				4	2	2	2				2
20140939	3004884	3	1	3	86	90.5073800150873	1	2				1	2	3	5				5							2
20140939	3004885	1	1	1	61	94.6180429297155	1	2				1	2	3	2				1					114		1
20140939	3004885	2	1	2	53	94.6180429297155	1	2				1	2	3	4				4	2	2	2				2
20140939	3004885	3	1	3	17	94.6180429297155	1	2				1	1			3	8	1	3	1				114		2
20140939	3004885	4	1	4	16	94.6180429297155	1	2				1	1			3	9	1	3	2	2	2				2
20140939	3004886	1	1	1	79	90.3520650905916	1	2				1	2	3	2				4	2	1			111		2
20140939	3004886	2	1	2	56	90.3520650905916	1	2				1	2	3	5				4	2	2	2				2
20140939	3004886	3	1	3	18	90.3520650905916	1	2				1	2	5	11				4	2	2	2				2
20140939	3004886	4	1	4	41	90.3520650905916	1	1	7			1	2	3	5				1					111		2
20140939	3004887	1	1	1	64	144.701090307708	1	2				1	2	1	0				4	1				9301		2
20140939	3004887	2	1	2	40	144.701090307708	2	2				1	2	3	4				1					111		2
20140939	3004887	3	1	3	31	144.701090307708	1	2				1	2	4	7				1					6031		2
20140939	3004887	4	1	4	42	144.701090307708	1	2				1	2	1	0				1					111		2
20140939	3004887	5	1	5	17	144.701090307708	1	2				1	2	3	2				1					111		2
20140939	3004888	1	1	1	51	412.112369347123	1	2				1	2	5	11				1					501		1
20140939	3004888	2	1	2	31	412.112369347123	1	2				1	1			7	4	2	4	1				501		2
20140939	3004889	1	1	1	36	163.324805839448	1	2				1	2	5	11				1					7524		1
20140939	3004889	2	1	2	38	163.324805839448	1	2				1	2	5	11				1					5529		2
20140939	3004889	3	1	3	4	163.324805839448	1	2		1	1															
20140939	3004890	1	1	1	25	193.27049641789	1	2				1	2	3	2				1					4521		2
20140939	3004890	2	1	2	38	193.27049641789	1	2				2	2	1	0				1					5271		2
20140939	3004891	1	1	1	23	192.236268733012	1	1	7			1	2	5	11				4	1				1749		2
20140939	3004891	2	1	2	3	192.236268733012	1	1	7	1	1															
20140939	3004892	1	1	1	33	669.78006127273	1	1	3			1	2	5	11				1					6412		2
20140939	3004892	2	1	2	25	669.78006127273	1	1	1			1	2	5	11				4	2	2	2				2
20140939	3004892	3	1	3	6	669.78006127273	1	1	3			1	1			2	1	2								
20140939	3004893	1	1	1	22	1544.37558582057	1	2				1	2	9	2				1					8515		2
20140939	3004893	2	1	2	0	1544.37558582057	1	2		4	1															
20140939	3004893	3	1	3	18	1544.37558582057	1	2				1	1			4	10	2	3	2	2	2				2
20140939	3004893	4	1	4	20	1544.37558582057	1	2				1	2	5	11				3	1				5530		2
20140939	3004894	1	1	1	62	110.245382206459	1	2				2	2	1	0				1					111		2
20140939	3004894	2	1	2	66	110.245382206459	1	2				1	2	3	5				4	2	2	2				2
20140939	3004894	3	1	3	34	110.245382206459	1	2				1	2	3	5				1					111		2
20140939	3004894	4	1	4	46	110.245382206459	1	2				1	2	4	6				4	2	2	2				2
20140939	3004894	5	1	5	5	110.245382206459	1	2				2	1			1	3	1								
20140939	3004895	1	1	1	59	746.938707887696	1	2				2	2	1	0				4	2	2	2				2
20140939	3004895	2	1	2	28	746.938707887696	1	2				1	2	5	11				6	2	1			1589		1
20140939	3004895	3	1	3	11	746.938707887696	1	2				1	1			2	4	1								
20140939	3004895	4	1	4	9	746.938707887696	1	1	1			1	1			2	2	1								
20140939	3004895	5	1	5	6	746.938707887696	1	1	6			1	1			2	1	1								
20140939	3004895	6	1	6	3	746.938707887696	1	1	6	1	1															
20140939	3004896	1	1	1	51	157.502563213492	1	2				1	2	3	3				1					5529		2
20140939	3004896	2	1	2	21	157.502563213492	1	2				1	2	5	11				1					4521		2
20140939	3004896	3	1	3	16	157.502563213492	1	2				1	1			4	11	1	3	2	2	1		5529		2
20140939	3004897	1	1	1	31	1938.42218477787	2	2				1	2	5	11				1					2892		2
20140939	3004897	2	1	2	34	1938.42218477787	1	1	2			1	2	5	11				4	1				5529		2
20140939	3004897	3	1	3	12	1938.42218477787	1	2				1	1			3	6	1	3	2	2	2				2
20140939	3004897	4	1	4	6	1938.42218477787	1	2				1	1			2	1	1								
20140939	3004898	1	1	1	63	116.484563647881	1	2				1	2	3	2				1					111		2
20140939	3004899	1	1	1	80	171.057210081239	1	2				2	2	1	0				6	2	2	2				2
20140939	3004899	2	1	2	57	171.057210081239	1	2				1	2	4	6				1					1749		2
20140939	3004899	3	1	3	11	171.057210081239	1	2				1	1			3	6	1								
20140939	3004900	1	1	1	77	64.0033201218951	1	2				1	2	3	2				4	2	1			111		2
20140939	3004900	2	1	2	54	64.0033201218951	1	2				2	2	1	0				4	2	2	2				2
20140939	3004901	1	1	1	29	98.2855175621382	1	2				1	2	4	8				1					116		2
20140939	3004901	2	1	2	9	98.2855175621382	1	2				1	1			2	3	1								
20140939	3004926	1	1	1	23	555.047654181954	1	2				1	2	4	8				1					5519		2
20140939	3004926	2	1	2	22	555.047654181954	1	1	2			1	2	5	11				4	2	2	2				2
20140939	3004926	3	1	3	4	555.047654181954	1	2		1	2															
20140939	3004931	1	1	1	55	901.018612967519	1	2				1	2	4	8				1					9242		2
20140939	3004931	2	1	2	46	901.018612967519	1	2				1	2	3	5				4	2	2	2				2
20140939	3004931	3	1	3	20	901.018612967519	1	2				1	2	5	11				2	2	2	2	1		12	2
20140900	3004932	1	1	1	35	138.223040268744	1	2				1	2	5	11				1					1110		1
20140900	3004932	2	1	2	22	138.223040268744	1	2				1	2	5	11				4	2	2	2				2
20140900	3004932	3	1	3	3	138.223040268744	1	2		2	1															
20140939	3004933	1	1	1	54	118.924914550033	1	2				1	2	3	5				1					116		2
20140939	3004933	2	1	2	54	118.924914550033	1	2				1	2	4	9				4	2	2	2				2
20140939	3004934	1	1	1	22	140.319550753972	1	2				1	2	4	8				1					116		1
20140939	3004934	2	1	2	24	140.319550753972	1	2				1	2	7	2				1					116		2
20140939	3004934	3	1	3	5	140.319550753972	1	2				2	2	2	3											
20140939	3004934	4	1	4	54	140.319550753972	1	1	1			1	2	4	6				4	2	2	2				2
20140939	3004935	1	1	1	54	136.114834584752	1	2				1	2	3	2				1					121		1
20140939	3004935	2	1	2	45	136.114834584752	1	2				1	2	3	5				1					116		2
20140939	3004935	3	1	3	16	136.114834584752	1	2				1	1			3	9	2	3	2	2	2				2
20140900	3004936	1	1	1	44	107.526434993555	1	2				1	2	5	11				1					1110		1
20140900	3004936	2	1	2	59	107.526434993555	1	2				1	2	5	11				4	2	2	2				2
20140900	3004936	3	1	3	18	107.526434993555	1	2				1	1			4	11	2	3	2	2	2	2			2
20140939	3004937	1	1	1	28	695.144323789362	1	2				1	2	5	11				1					111		2
20140939	3004937	2	1	2	23	695.144323789362	1	2				1	2	5	11				4	2	2	2				2
20140939	3004937	3	1	3	7	695.144323789362	1	2				1	1			2	2	1								
20140939	3004937	4	1	4	0	695.144323789362	1	2		2	2															
20140939	3004938	1	1	1	42	590.077749663569	1	2				1	2	4	7				1					121		2
20140939	3004939	1	1	1	67	83.5222797902188	1	2				1	2	3	3				1					4521		2
20140900	3004940	1	1	1	34	105.370150036925	1	2				1	1			3	7	2	4	2	2	2				2
20140900	3004940	2	1	2	15	105.370150036925	1	2				1	1			3	8	1	3	2	2	2				2
20140900	3004940	3	1	3	12	105.370150036925	1	2				1	1			3	6	1	3	2	2	2				2
20140900	3004940	4	1	4	11	105.370150036925	1	2				1	1			2	4	1								
20140939	3004941	1	1	1	63	108.804621319603	1	2				2	2	1	0				6	2	2	2				2
20140939	3004941	2	1	2	41	108.804621319603	1	2				1	2	3	1				4	2	2	2				2
20140939	3004942	1	1	1	40	770.023707607547	2	2				1	2	3	3				1					121		2
20140939	3004942	2	1	2	40	770.023707607547	2	2				2	2	3	1				4	2	2	2				2
20140939	3004942	3	1	3	19	770.023707607547	2	2				2	2	3	1				1					121		2
20140939	3004942	4	1	4	11	770.023707607547	2	2				2	2	3	2											
20140939	3004942	5	1	5	10	770.023707607547	2	2				2	2	3	2											
20140939	3004942	6	1	6	9	770.023707607547	2	2				2	2	3	1											
20140939	3004942	7	1	7	7	770.023707607547	2	2				2	2	1	0											
20140939	3004942	8	1	8	18	770.023707607547	2	2				1	2	3	3				1					121		2
20140939	3004942	9	1	9	20	770.023707607547	2	2				1	2	4	6				4	2	2	2				2
20140939	3004943	1	1	1	30	826.494867335922	1	1	6			1	2	5	11				1					5522		2
20140939	3004943	2	1	2	38	826.494867335922	1	1	6			1	2	3	5				1					4560		2
20140939	3004943	3	1	3	10	826.494867335922	1	1	3			1	1			2	4	1								
20140939	3004943	4	1	4	2	826.494867335922	1	2		1	1															
20140939	3004943	5	1	5	1	826.494867335922	1	1	3	5	1															
20140939	3004944	1	1	1	34	544.954735492366	2	2				1	2	3	5				1					116		2
20140939	3004944	2	1	2	25	544.954735492366	1	2				1	2	3	5				4	2	2	2				2
20140939	3004944	3	1	3	10	544.954735492366	1	2				1	1			2	3	1								
20140939	3004944	4	1	4	6	544.954735492366	1	2				2	2	1	0											
20140939	3004944	5	1	5	1	544.954735492366	1	2		2	1															
20140939	3004945	1	1	1	36	544.954735492366	1	2				1	2	3	2				1					121		2
20140939	3004945	2	1	2	38	544.954735492366	1	2				1	2	5	11				4	2	2	2				2
20140939	3004945	3	1	3	9	544.954735492366	1	2				1	1			2	3	2								
20140939	3004945	4	1	4	1	544.954735492366	1	2		2	1															
20140939	3004945	5	1	5	19	544.954735492366	1	2				1	1			5	2	2	3	2	2	2				2
20140900	3004947	1	1	1	34	96.0491563395544	2	2				1	2	5	11				1					140		2
20140900	3004947	2	1	2	33	96.0491563395544	1	2				1	2	3	5				4	2	2	2				2
20140900	3004947	3	1	3	5	96.0491563395544	1	2				1	1			1	1	1								
20140939	3004948	1	1	1	23	189.967449701241	1	2				1	2	5	11				1					123		1
20140939	3004948	2	1	2	21	189.967449701241	1	1	1			1	2	4	7				4	2	2	2				2
20140939	3004948	3	1	3	2	189.967449701241	1	1	1	1	1															
20140939	3004949	1	1	1	39	418.258363714104	1	2				2	2	1	0				1					121		2
20140939	3004949	2	1	2	42	418.258363714104	1	2				1	2	4	7				4	2	2	2				2
20140900	3004952	1	1	1	28	79.8459149217859	2	2				1	2	5	11				1					140		2
20140900	3004952	2	1	2	28	79.8459149217859	1	2				1	2	5	11				4	2	2	2				2
20140900	3004952	3	1	3	8	79.8459149217859	1	1	3			1	1			2	2	1								
20140939	3004953	1	1	1	44	144.064055246223	1	2				2	2	1	0				1					117		1
20140939	3004953	2	1	2	44	144.064055246223	1	2				1	2	3	2				4	2	2	2				2
20140939	3004953	3	1	3	22	144.064055246223	1	2				1	2	4	6				1					117		2
20140939	3004953	4	1	4	14	144.064055246223	1	2				1	1			2	4	1	3	2	2	2				2
20140939	3004953	5	1	5	7	144.064055246223	1	2				2	1			2	1	1								
20140939	3004953	6	1	6	21	144.064055246223	1	2				1	2	3	5				4	1				7493		2
20140939	3004954	1	1	1	47	32.5042474571045	1	2				1	2	5	11				1					5125		1
20140939	3004954	2	1	2	17	32.5042474571045	1	2				1	1			4	11	2	3	2	2	2				2
20140939	3004955	1	1	1	45	79.8459149217859	1	2				1	2	4	9				1					5231		2
20140939	3004955	2	1	2	44	79.8459149217859	1	2				1	2	4	7				4	2	2	2				2
20140939	3004955	3	1	3	3	79.8459149217859	1	2		2	1															
20140900	3004957	1	1	1	57	107.526434993555	1	2				1	2	3	3				4	2	2	2				2
20140900	3004957	2	1	2	30	107.526434993555	2	2				1	2	5	11				6	2	2	2				1
20140900	3004957	3	1	3	16	107.526434993555	1	2				1	1			3	8	1	3	2	2	2				2
20140939	3004959	1	1	1	28	74.3480728233137	1	2				1	2	5	11				4	2	2	2				2
20140900	3004962	1	1	1	32	96.0491563395544	1	2				1	2	5	11				1					6021		1
20140900	3004962	2	1	2	30	96.0491563395544	1	2				1	2	5	11				4	2	2	2				2
20140900	3004962	3	1	3	6	96.0491563395544	1	2				1	1			2	1	1								
20140939	3004963	1	1	1	55	109.376213703637	1	2				1	2	3	2				1					1320		2
20140939	3004963	2	1	2	13	109.376213703637	1	2				1	1			2	4	1	3	2	2	2				2
20140939	3004964	1	1	1	57	436.150413856202	1	2				2	2	1	0				1					121		2
20140939	3004964	2	1	2	56	436.150413856202	1	2				1	2	5	11				4	2	2	2				2
20140939	3004964	3	1	3	20	436.150413856202	1	2				1	2	5	11				2	2	2	2	1		4	2
20140939	3004965	1	1	1	49	746.255313112349	1	2				1	2	4	7				1					5239		1
20140939	3004965	2	1	2	35	746.255313112349	1	2				1	2	5	11				4	2	2	2				2
20140939	3004965	3	1	3	6	746.255313112349	1	1	3			1	1			1	1	2								
20140939	3004965	4	1	4	3	746.255313112349	1	2		2	1															
20140939	3004966	1	1	1	37	528.565813907789	1	2				2	2	1	0				1					121		2
20140939	3004966	2	1	2	46	528.565813907789	1	2				1	2	1	0				4	2	2	2				2
20140939	3004966	3	1	3	11	528.565813907789	1	2				1	1			2	3	1								
20140939	3004966	4	1	4	11	528.565813907789	1	2				1	1			2	2	1								
20140939	3004966	5	1	5	3	528.565813907789	1	2		5	2															
20140939	3004967	1	1	1	47	71.8899481374025	1	2				1	2	3	4				1					123		1
20140939	3004967	2	1	2	45	71.8899481374025	1	2				1	2	3	5				4	2	2	2				2
20140939	3004967	3	1	3	16	71.8899481374025	1	2				1	1			4	10	1	3	2	2	2				2
20140939	3004967	4	1	4	13	71.8899481374025	1	2				1	1			3	8	1	3	2	2	2				2
20140900	3004968	1	1	1	37	105.180667546968	2	2				1	2	5	11				1					1320		2
20140900	3004968	2	1	2	32	105.180667546968	1	2				1	2	5	11				4	2	2	2				2
20140900	3004968	3	1	3	11	105.180667546968	1	1	6			1	1			2	5	1								
20140900	3004968	4	1	4	3	105.180667546968	1	1	7	2	2															
20140939	3004969	1	1	1	50	504.001851072781	1	2				2	2	1	0				1					121		2
20140939	3004969	2	1	2	56	504.001851072781	1	2				2	2	1	0				4	2	2	2				2
20140939	3004970	1	1	1	58	75.3894189578306	1	2				1	2	3	3				1					140		1
20140939	3004970	2	1	2	54	75.3894189578306	1	2				1	2	3	4				6	2	1			140		2
20140939	3004970	3	1	3	25	75.3894189578306	1	2				1	2	3	2				1					130		2
20140939	3004970	4	1	4	28	75.3894189578306	1	2				1	2	5	11				1					140		2
20140939	3004970	5	1	5	9	75.3894189578306	1	2				1	1			2	2	1								
20140939	3004971	1	1	1	27	121.324812588642	1	2				1	2	3	5				1					117		2
20140939	3004971	2	1	2	27	121.324812588642	1	2				1	2	3	5				4	2	2	2				2
20140939	3004971	3	1	3	3	121.324812588642	1	2		2	1															
20140939	3004973	1	1	1	24	507.966243276734	1	2				1	2	1	0				1					121		2
20140939	3004973	2	1	2	27	507.966243276734	1	2				1	2	4	6				4	2	2	2				2
20140939	3004973	3	1	3	0	507.966243276734	2	2		2	2															
20140900	3004974	1	1	1	43	79.8459149217859	1	2				1	2	5	11				1					6021		1
20140900	3004974	2	1	2	36	79.8459149217859	1	2				1	2	5	11				4	2	2	2				2
20140900	3004974	3	1	3	1	79.8459149217859	1	2		2	1															
20140939	3004976	1	1	1	44	187.839434056695	1	2				1	2	3	3				1					6412		2
20140939	3004976	2	1	2	6	187.839434056695	1	2				1	1			2	1	1								
20140939	3004976	3	1	3	20	187.839434056695	1	2				1	2	5	11				1					1543		1
20140900	3004978	1	1	1	60	62.8112915917968	1	2				1	2	3	3				1					4521		2
20140900	3004978	2	1	2	26	62.8112915917968	1	2				1	2	3	5				4	2	2	2				2
20140900	3004978	3	1	3	4	62.8112915917968	1	2		2	1															
20140939	3004979	1	1	1	44	523.520129000129	1	2				1	2	3	2				1					111		2
20140939	3004979	2	1	2	35	523.520129000129	1	2				1	2	3	2				4	1				111		2
20140939	3004979	3	1	3	16	523.520129000129	1	2				1	1			4	10	1	3	2	2	2				2
20140939	3004979	4	1	4	15	523.520129000129	1	2				1	1			3	9	1	3	2	2	2				2
20140939	3004979	5	1	5	11	523.520129000129	1	2				1	1			2	3	1								
20140939	3004979	6	1	6	10	523.520129000129	1	2				1	1			2	3	1								
20140939	3004980	1	1	1	50	117.004709059497	1	2				1	2	9	3				1					140		1
20140939	3004980	2	1	2	46	117.004709059497	1	2				1	2	5	11				4	1				117		2
20140939	3004980	3	1	3	20	117.004709059497	2	2				1	1			7	4	2	3	2	2	2				2
20140939	3004980	4	1	4	13	117.004709059497	1	2				1	1			3	6	1	3	2	2	1		117		2
20140939	3004980	5	1	5	10	117.004709059497	1	2				1	1			2	2	1								
20140900	3004986	1	1	1	28	121.383908964736	1	2				1	2	5	11				1					1110		1
20140900	3004986	2	1	2	27	121.383908964736	1	1	1			1	2	5	11				4	2	2	2				2
20140900	3004986	3	1	3	10	121.383908964736	1	2				1	1			2	5	1								
20140900	3004986	4	1	4	6	121.383908964736	1	2				2	1			2	1	1								
20140939	3004989	1	1	1	28	116.073826910172	1	1	1			1	2	3	4				1					4542		1
20140939	3004989	2	1	2	25	116.073826910172	1	2				1	2	11	5				4	2	2	2				1
20140939	3004989	3	1	3	7	116.073826910172	1	2				1	1			2	1	2								
20140939	3004991	1	1	1	48	528.565813907789	1	2				1	2	3	5				1					121		2
20140939	3004991	2	1	2	38	528.565813907789	1	2				1	2	3	2				4	2	2	2				2
20140939	3004991	3	1	3	18	528.565813907789	1	2				1	1			5	1	2	3	2	2	2				2
20140939	3004991	4	1	4	13	528.565813907789	1	2				1	2	4	6				4	2	2	2				2
20140939	3004991	5	1	5	1	528.565813907789	1	2		2	2															
20140939	3004992	1	1	1	49	602.443172069911	1	1	7			1	2	3	5				6	2	2	1		111		2
20140939	3004992	2	1	2	39	602.443172069911	1	2				1	2	3	5				4	2	2	2				2
20140939	3004992	3	1	3	18	602.443172069911	1	2				1	1			3	9	1	3	2	2	1		111		2
20140939	3004992	4	1	4	17	602.443172069911	1	2				1	1			3	8	1	3	2	2	1		111		2
20140939	3004992	5	1	5	14	602.443172069911	1	2				1	1			3	7	1	3	2	2	2				2
20140939	3004992	6	1	6	12	602.443172069911	1	2				1	1			3	6	1	3	2	2	2				2
20140939	3004992	7	1	7	11	602.443172069911	1	2				1	1			2	5	1								
20140939	3004992	8	1	8	9	602.443172069911	1	2				1	1			2	3	1								
20140939	3004992	9	1	9	69	602.443172069911	1	2				2	2	1	0				6	2	1			111		2
20140900	3004993	1	1	1	71	49.0020991227033	1	2				1	2	3	2				4	2	2	2				2
20140900	3004993	2	1	2	40	49.0020991227033	1	2				2	2	1	0				5							2
20140939	3004994	1	1	1	45	83.0983811877259	1	2				1	2	4	8				4	1				5261		2
20140939	3004994	2	1	2	76	83.0983811877259	1	2				1	2	4	8				4	2	2	2				2
20140939	3004994	3	1	3	42	83.0983811877259	1	2				1	2	4	8				1					4521		2
20140939	3004996	1	1	1	42	216.172107322522	2	2				1	2	3	3				1					117		2
20140939	3004996	2	1	2	24	216.172107322522	1	2				2	2	3	1				4	2	2	2				2
20140939	3004996	3	1	3	4	216.172107322522	1	2		2	1															
20140939	3004996	4	1	4	4	216.172107322522	1	2		2	1															
20140939	3004997	1	1	1	37	103.488490052543	1	2				1	2	4	8				4	1				1411		2
20140939	3004997	2	1	2	21	103.488490052543	9	2				1	2	10	2				1					6422		2
20140939	3004997	3	1	3	19	103.488490052543	1	2				2	2	1	0				4	2	2	2				2
20140939	3004997	4	1	4	18	103.488490052543	1	2				1	2	4	7				6	2	1			501		2
20140939	3004997	5	1	5	17	103.488490052543	1	2				1	1			3	8	1	3	2	2	2				2
20140939	3004998	1	1	1	30	157.412180749924	1	2				1	2	3	5				1					4542		1
20140939	3004998	2	1	2	25	157.412180749924	1	2				1	1			3	7	2	4	2	2	2				2
20140939	3004998	3	1	3	9	157.412180749924	1	2				1	1			2	2	2								
20140939	3004998	4	1	4	6	157.412180749924	1	2				1	1			2	1	2								
20140939	3004998	5	1	5	3	157.412180749924	1	2		2	1															
20140939	3004999	1	1	1	31	856.984469685352	1	2				1	2	3	5				1					121		2
20140939	3004999	2	1	2	20	856.984469685352	1	2				1	2	3	4				4	2	2	2				2
20140939	3004999	3	1	3	6	856.984469685352	1	2				2	2	1	0											
20140939	3004999	4	1	4	5	856.984469685352	1	2				2	2	1	0											
20140939	3004999	5	1	5	3	856.984469685352	1	2		2	1															
20140939	3005001	1	1	1	22	469.363852630935	2	2				1	2	4	8				1					121		2
20140939	3005001	2	1	2	29	469.363852630935	1	2				1	2	4	9				4	2	2	2				2
20140939	3005001	3	1	3	3	469.363852630935	1	2		2	1															
20140939	3005002	1	1	1	30	2480.47468209106	1	2				1	2	11	5				1					3611		1
20140939	3005002	2	1	2	28	2480.47468209106	1	2				1	2	8	2				4	1				1551		1
20140939	3005002	3	1	3	0	2480.47468209106	1	2		2	2															
20140939	3005003	1	1	1	42	35.5053890072065	1	2				1	2	3	4				1					501		2
20140939	3005003	2	1	2	35	35.5053890072065	1	2				1	2	4	6				4	2	2	2				2
20140939	3005003	3	1	3	7	35.5053890072065	1	2				1	1			2	1	2								
20140939	3005003	4	1	4	5	35.5053890072065	1	2				2	2	1	0											
20140939	3005003	5	1	5	2	35.5053890072065	1	2		1	1															
20140939	3005003	6	1	6	0	35.5053890072065	1	2		2	2															
20140939	3005004	1	1	1	60	155.643235369118	1	2				1	2	3	4				1					7493		2
20140939	3005004	2	1	2	22	155.643235369118	1	2				1	1			7	4	2	1					7499		1
20140939	3005004	3	1	3	18	155.643235369118	1	2				1	1			3	9	2	3	2	2	2				2
